"BORE_HOLE_ID","WELL_ID","DP2BR","CODEOB","OPEN_HOLE","DATE_COMPLETED","Remarks","ZONE","EAST83","NORTH83","UTMRC","LOCATION_METHOD","ORGCS","ELEVATION","ELEVRC","LOCATION_SOURCE_DATE","SOURCE_REVISION_COMMENT","IMPROVEMENT_LOCATION_SOURCE","IMPROVEMENT_LOCATION_METHOD","SUPPLIER_COMMENT","SPATIAL_STATUS","CLUSTER_KIND"
10039809,"1517938",,,,7/28/1982 0:00:00,"",18,420929.6,5027921,"4","p4",,,"",,,,,,,
10039810,"1517939",,,,6/4/1982 0:00:00,"",18,425529.6,5032321,"4","p4",,,"",,,,,,,
10039811,"1517940",,,,3/15/1982 0:00:00,"",18,425029.6,5033021,"4","p4",,,"",,,,,,,
10039812,"1517941",,,,4/23/1982 0:00:00,"",18,443529.7,5007921,"4","p4",,,"",,,,,,,
10039813,"1517942",,,,5/18/1982 0:00:00,"",18,444929.7,5016321,"4","p4",,,"",,,,,,,
10039814,"1517943",,,,3/18/1982 0:00:00,"",18,441529.7,5012821,"4","p4",,,"",,,,,,,
10039815,"1517944",,,,5/27/1982 0:00:00,"",18,446229.8,5008121,"4","p4",,,"",,,,,,,
10039816,"1517945",,,,5/21/1982 0:00:00,"",18,450329.8,5002721,"4","p4",,,"",,,,,,,
10039817,"1517946",,,,7/8/1982 0:00:00,"",18,444729.7,5006521,"4","p4",,,"",,,,,,,
10039818,"1517947",,,,7/14/1982 0:00:00,"",18,448729.8,4999921,"4","p4",,,"",,,,,,,
10039819,"1517948",,,,7/16/1982 0:00:00,"",18,446629.8,5008521,"4","p4",,,"",,,,,,,
10039820,"1517949",,,,7/15/1982 0:00:00,"",18,448729.8,4999921,"4","p4",,,"",,,,,,,
10039821,"1517950",,,,7/15/1982 0:00:00,"",18,446829.7,4997921,"5","p5",,,"",,,,,,,
10039822,"1517951",,,,7/20/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039823,"1517952",,,,6/8/1982 0:00:00,"",18,446629.8,5008521,"4","p4",,,"",,,,,,,
10039824,"1517953",,,,6/10/1982 0:00:00,"",18,446529.8,5008521,"4","p4",,,"",,,,,,,
10039825,"1517954",,,,6/7/1982 0:00:00,"",18,441529.7,5002921,"4","p4",,,"",,,,,,,
10039826,"1517955",,,,6/16/1982 0:00:00,"",18,450259.8,5002891,"5","gis",,,"",,,,,,,
10039827,"1517956",,,,6/15/1982 0:00:00,"",18,446529.8,5008521,"4","p4",,,"",,,,,,,
10039828,"1517957",,,,8/30/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039829,"1517958",,,,3/31/1982 0:00:00,"",18,443042.7,4992412,"9","lot",,,"",,,,,,,
10039830,"1517959",,,,8/31/1982 0:00:00,"",18,450791.8,4995807,"5","gis",,,"",,,,,,,
10039831,"1517960",,,,8/30/1982 0:00:00,"",18,446429.8,5008621,"4","p4",,,"",,,,,,,
10039832,"1517961",,,,8/26/1982 0:00:00,"",18,444029.8,4999621,"4","p4",,,"",,,,,,,
10039833,"1517962",,,,8/11/1982 0:00:00,"",18,443229.7,5004221,"4","p4",,,"",,,,,,,
10039834,"1517963",,,,5/21/1982 0:00:00,"",18,452929.8,4999121,"4","p4",,,"",,,,,,,
10039835,"1517964",,,,5/26/1982 0:00:00,"",18,455929.8,5012121,"4","p4",,,"",,,,,,,
10039836,"1517965",,,,5/26/1982 0:00:00,"",18,450429.7,5003321,"4","p4",,,"",,,,,,,
10039837,"1517966",,,,7/14/1982 0:00:00,"",18,452529.7,5005721,"4","p4",,,"",,,,,,,
10039838,"1517967",,,,7/26/1982 0:00:00,"",18,447529.8,5008821,"4","p4",,,"",,,,,,,
10039839,"1517968",,,,6/8/1982 0:00:00,"",18,460729.8,5007921,"4","p4",,,"",,,,,,,
10039840,"1517969",,,,6/1/1982 0:00:00,"",18,452329.8,4997021,"4","p4",,,"",,,,,,,
10039841,"1517970",,,,6/1/1982 0:00:00,"",18,447429.8,5008621,"4","p4",,,"",,,,,,,
10039842,"1517971",,,,6/30/1982 0:00:00,"",18,454529.8,4996121,"5","p5",,,"",,,,,,,
10039843,"1517972",,,,6/16/1982 0:00:00,"",18,453129.8,4999121,"4","p4",,,"",,,,,,,
10039844,"1517973",,,,8/26/1982 0:00:00,"",18,449629.7,5005721,"4","p4",,,"",,,,,,,
10039845,"1517974",,,,8/27/1982 0:00:00,"",18,452729.7,5007221,"4","p4",,,"",,,,,,,
10039846,"1517975",,,,9/16/1982 0:00:00,"",18,462329.8,5009021,"4","p4",,,"",,,,,,,
10039847,"1517976",,,,5/22/1982 0:00:00,"",18,451129.8,5002321,"4","p4",,,"",,,,,,,
10039848,"1517977",,,,8/24/1982 0:00:00,"",18,462929.9,5008921,"4","p4",,,"",,,,,,,
10039849,"1517978",,,,5/31/1982 0:00:00,"",18,408929.6,5037122,"5","p5",,,"",,,,,,,
10039850,"1517979",,,,5/25/1982 0:00:00,"",18,412029.6,5040122,"5","p5",,,"",,,,,,,
10039851,"1517980",,,,7/20/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039852,"1517981",,,,6/25/1982 0:00:00,"",18,424529.6,5034221,"4","p4",,,"",,,,,,,
10039853,"1517982",,,,6/25/1982 0:00:00,"",18,420429.6,5036521,"5","p5",,,"",,,,,,,
10039854,"1517983",,,,7/9/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039855,"1517984",,,,4/28/1982 0:00:00,"",18,418914.6,5022674,"9","lot",,,"",,,,,,,
10039856,"1517985",,,,6/23/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039857,"1517986",,,,9/10/1982 0:00:00,"",18,467929.8,5040522,"4","p4",,,"",,,,,,,
10039858,"1517987",,,,11/12/1982 0:00:00,"",18,463529.8,5038922,"9","p4",,,"",,,,,,,
10039859,"1517988",,,,9/21/1982 0:00:00,"",18,428229.7,5009221,"4","p4",,,"",,,,,,,
10039860,"1517989",,,,9/22/1982 0:00:00,"",18,424729.6,5017121,"4","p4",,,"",,,,,,,
10039861,"1517990",,,,9/22/1982 0:00:00,"",18,419129.5,5015321,"4","p4",,,"",,,,,,,
10039862,"1517991",,,,9/24/1982 0:00:00,"",18,421329.6,5021321,"4","p4",,,"",,,,,,,
10039863,"1517992",,,,9/14/1982 0:00:00,"",18,412129.5,5022521,"5","p5",,,"",,,,,,,
10039864,"1517993",,,,10/28/1982 0:00:00,"",18,409929.5,5017421,"5","p5",,,"",,,,,,,
10039865,"1517994",,,,8/24/1982 0:00:00,"",18,461929.8,5009221,"4","p4",,,"",,,,,,,
10039866,"1517995",,,,8/23/1982 0:00:00,"",18,461729.8,5009021,"4","p4",,,"",,,,,,,
10039867,"1517996",,,,9/14/1982 0:00:00,"",18,447829.8,5007721,"4","p4",,,"",,,,,,,
10039868,"1517997",,,,10/14/1982 0:00:00,"",18,462076.8,5008561,"9","lot",,,"",,,,,,,
10039869,"1517998",,,,9/15/1982 0:00:00,"",18,455529.8,4996421,"5","p5",,,"",,,,,,,
10039870,"1517999",,,,9/14/1982 0:00:00,"",18,453029.8,4999121,"4","p4",,,"",,,,,,,
10039871,"1518000",,,,10/21/1982 0:00:00,"",18,455629.8,5012321,"4","p4",,,"",,,,,,,
10039872,"1518001",,,,10/25/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039873,"1518002",,,,10/20/1982 0:00:00,"",18,456129.8,5011921,"4","p4",,,"",,,,,,,
10039874,"1518003",,,,9/16/1982 0:00:00,"",18,447929.8,5007021,"4","p4",,,"",,,,,,,
10039875,"1518004",,,,9/2/1982 0:00:00,"",18,438529.8,5004021,"5","p5",,,"",,,,,,,
10039876,"1518005",,,,9/16/1982 0:00:00,"",18,448829.8,4999921,"4","p4",,,"",,,,,,,
10039877,"1518006",,,,9/24/1982 0:00:00,"",18,421529.6,5021421,"4","p4",,,"",,,,,,,
10039878,"1518007",,,,10/22/1982 0:00:00,"",18,468129.8,5040022,"4","p4",,,"",,,,,,,
10039879,"1518008",,,,10/27/1982 0:00:00,"",18,460429.8,5024421,"4","p4",,,"",,,,,,,
10039880,"1518009",,,,9/20/1982 0:00:00,"",18,449129.7,5020621,"4","p4",,,"",,,,,,,
10039881,"1518010",,,,10/20/1982 0:00:00,"",18,455129.8,5020521,"4","p4",,,"",,,,,,,
10039882,"1518011",,,,10/25/1982 0:00:00,"",18,423229.6,5006121,"4","p4",,,"",,,,,,,
10039883,"1518012",,,,10/5/1982 0:00:00,"",18,419229.6,5000921,"5","p5",,,"",,,,,,,
10039884,"1518013",,,,8/9/1982 0:00:00,"",18,427021.6,5012490,"9","lot",,,"",,,,,,,
10039885,"1518014",,,,10/14/1982 0:00:00,"",18,422229.6,5003821,"4","p4",,,"",,,,,,,
10039886,"1518015",,,,10/28/1982 0:00:00,"",18,428329.7,5010221,"4","p4",,,"",,,,,,,
10039887,"1518016",,,,11/22/1982 0:00:00,"",18,428629.7,5007621,"4","p4",,,"",,,,,,,
10039888,"1518017",,,,10/1/1982 0:00:00,"",18,434729.7,5005421,"4","p4",,,"",,,,,,,
10039889,"1518018",,,,10/25/1982 0:00:00,"",18,420729.6,5015321,"4","p4",,,"",,,,,,,
10039890,"1518019",,,,10/5/1982 0:00:00,"",18,421429.6,5021421,"4","p4",,,"",,,,,,,
10039891,"1518020",,,,10/4/1982 0:00:00,"",18,418729.5,5022121,"4","p4",,,"",,,,,,,
10039892,"1518021",,,,10/27/1982 0:00:00,"",18,421329.6,5029121,"4","p4",,,"",,,,,,,
10039893,"1518022",,,,11/25/1982 0:00:00,"",18,439129.7,4996821,"5","p5",,,"",,,,,,,
10039894,"1518023",,,,10/6/1982 0:00:00,"",18,435129.6,5017721,"4","p4",,,"",,,,,,,
10039895,"1518024",,,,9/13/1982 0:00:00,"",18,453129.8,4998921,"4","p4",,,"",,,,,,,
10039896,"1518025",,,,10/28/1982 0:00:00,"",18,462829.9,5008921,"4","p4",,,"",,,,,,,
10039897,"1518026",,,,9/8/1982 0:00:00,"",18,449529.8,4999821,"4","p4",,,"",,,,,,,
10039898,"1518027",,,,10/20/1982 0:00:00,"",18,450429.8,5003221,"4","p4",,,"",,,,,,,
10039899,"1518028",,,,11/2/1982 0:00:00,"",18,462929.9,5009021,"4","p4",,,"",,,,,,,
10039900,"1518029",,,,10/21/1982 0:00:00,"",18,453129.8,4999121,"4","p4",,,"",,,,,,,
10039901,"1518030",,,,10/21/1982 0:00:00,"",18,452429.8,4999121,"4","p4",,,"",,,,,,,
10039902,"1518031",,,,10/7/1982 0:00:00,"",18,450629.8,5002721,"4","p4",,,"",,,,,,,
10039903,"1518032",,,,10/5/1982 0:00:00,"",18,450129.8,4998121,"4","p4",,,"",,,,,,,
10039904,"1518033",,,,1/29/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039905,"1518034",,,,10/21/1982 0:00:00,"",18,445829.8,5008521,"4","p4",,,"",,,,,,,
10039906,"1518035",,,,10/5/1982 0:00:00,"",18,443445.8,4996545,"9","lot",,,"",,,,,,,
10039907,"1518036",,,,10/1/1982 0:00:00,"",18,443445.8,4996545,"9","lot",,,"",,,,,,,
10039908,"1518037",,,,11/29/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039909,"1518038",,,,10/19/1982 0:00:00,"",18,420029.6,5035322,"5","p5",,,"",,,,,,,
10039910,"1518039",,,,10/25/1982 0:00:00,"",18,417457.6,5030056,"9","lot",,,"",,,,,,,
10039911,"1518040",,,,10/7/1982 0:00:00,"",18,408529.5,5033022,"5","p5",,,"",,,,,,,
10039912,"1518041",,,,12/14/1982 0:00:00,"",18,420129.6,5035522,"5","p5",,,"",,,,,,,
10039913,"1518042",,,,11/11/1982 0:00:00,"",18,464929.8,5029621,"4","p4",,,"",,,,,,,
10039914,"1518043",,,,11/18/1982 0:00:00,"",18,467329.9,5029921,"4","p4",,,"",,,,,,,
10039915,"1518044",,,,10/11/1982 0:00:00,"",18,473329.8,5022421,"5","p5",,,"",,,,,,,
10039916,"1518045",,,,12/23/1982 0:00:00,"",18,474329.8,5032421,"5","p5",,,"",,,,,,,
10039917,"1518046",,,,12/29/1982 0:00:00,"",18,469729.8,5035421,"4","p4",,,"",,,,,,,
10039918,"1518047",,,,12/2/1982 0:00:00,"",18,469029.8,5040222,"4","p4",,,"",,,,,,,
10039919,"1518048",,,,10/27/1982 0:00:00,"",18,466029.9,5029321,"4","p4",,,"",,,,,,,
10039920,"1518049",,,,12/15/1982 0:00:00,"",18,468629.8,5037321,"4","p4",,,"",,,,,,,
10039921,"1518050",,,,11/9/1982 0:00:00,"",18,469929.8,5035421,"4","p4",,,"",,,,,,,
10039922,"1518051",,,,10/25/1982 0:00:00,"",18,466629.9,5029821,"4","p4",,,"",,,,,,,
10039923,"1518052",,,,10/27/1982 0:00:00,"",18,466029.9,5029221,"4","p4",,,"",,,,,,,
10039924,"1518053",,,,10/29/1982 0:00:00,"",18,468829.9,5030321,"4","p4",,,"",,,,,,,
10039925,"1518054",,,,10/21/1982 0:00:00,"",18,466129.9,5029521,"4","p4",,,"",,,,,,,
10039926,"1518055",,,,10/2/1982 0:00:00,"",18,465629.9,5028621,"4","p4",,,"",,,,,,,
10039927,"1518056",,,,10/5/1982 0:00:00,"",18,468929.8,5018621,"4","p4",,,"",,,,,,,
10039928,"1518057",,,,10/4/1982 0:00:00,"",18,460629.8,5033721,"4","p4",,,"",,,,,,,
10039929,"1518058",,,,11/27/1982 0:00:00,"",18,468629.8,5035121,"4","p4",,,"",,,,,,,
10039930,"1518059",,,,11/24/1982 0:00:00,"",18,405029.5,5035922,"5","p5",,,"",,,,,,,
10039931,"1518060",,,,12/8/1982 0:00:00,"",18,408043.5,5022840,"9","lot",,,"",,,,,,,
10039932,"1518061",,,,12/3/1982 0:00:00,"",18,445629.7,5018221,"4","p4",,,"",,,,,,,
10039933,"1518062",,,,12/15/1982 0:00:00,"",18,448729.8,5012521,"4","p4",,,"",,,,,,,
10039934,"1518063",,,,10/8/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039935,"1518064",,,,11/8/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039936,"1518065",,,,11/9/1982 0:00:00,"",18,425329.6,5003221,"4","p4",,,"",,,,,,,
10039937,"1518066",,,,11/2/1982 0:00:00,"",18,421229.6,4999621,"5","p5",,,"",,,,,,,
10039938,"1518067",,,,9/9/1982 0:00:00,"",18,434429.6,5003321,"4","p4",,,"",,,,,,,
10039939,"1518068",,,,11/9/1982 0:00:00,"",18,434429.6,5003321,"4","p4",,,"",,,,,,,
10039940,"1518069",,,,9/21/1982 0:00:00,"",18,428329.7,5010221,"4","p4",,,"",,,,,,,
10039941,"1518070",,,,9/22/1982 0:00:00,"",18,418729.5,5022221,"4","p4",,,"",,,,,,,
10039942,"1518071",,,,12/13/1982 0:00:00,"",18,414429.5,5007721,"5","p5",,,"",,,,,,,
10039943,"1518072",,,,12/9/1982 0:00:00,"",18,424129.6,5012321,"4","p4",,,"",,,,,,,
10039944,"1518073",,,,9/15/1982 0:00:00,"",18,413229.5,5009121,"5","p5",,,"",,,,,,,
10039945,"1518074",,,,11/8/1982 0:00:00,"",18,417829.5,5012321,"4","p4",,,"",,,,,,,
10039946,"1518075",,,,9/16/1982 0:00:00,"",18,426629.6,5020921,"4","p4",,,"",,,,,,,
10039947,"1518076",,,,10/1/1982 0:00:00,"",18,461229.8,5008421,"4","p4",,,"",,,,,,,
10039948,"1518077",,,,10/28/1982 0:00:00,"",18,435710.7,5012682,"4","p4",,,"",,,,,,,
10039949,"1518078",,,,11/16/1982 0:00:00,"",18,435529.6,5017021,"4","p4",,,"",,,,,,,
10039950,"1518079",,,,11/2/1982 0:00:00,"",18,443029.7,5008421,"4","p4",,,"",,,,,,,
10039951,"1518080",,,,11/15/1982 0:00:00,"",18,434829.7,5017121,"4","p4",,,"",,,,,,,
10039952,"1518081",,,,11/22/1982 0:00:00,"",18,443629.7,5018521,"4","p4",,,"",,,,,,,
10039953,"1518082",,,,11/27/1982 0:00:00,"",18,450229.8,5002521,"4","p4",,,"",,,,,,,
10039954,"1518083",,,,12/17/1982 0:00:00,"",18,450429.7,5003321,"4","p4",,,"",,,,,,,
10039955,"1518084",,,,9/17/1982 0:00:00,"",18,460829.8,5015021,"4","p4",,,"",,,,,,,
10039956,"1518085",,,,11/5/1982 0:00:00,"",18,452029.8,4999521,"4","p4",,,"",,,,,,,
10039957,"1518086",,,,12/7/1982 0:00:00,"",18,452929.8,4999121,"4","p4",,,"",,,,,,,
10039958,"1518087",,,,11/9/1982 0:00:00,"",18,462329.8,5004521,"4","p4",,,"",,,,,,,
10039959,"1518088",,,,11/18/1982 0:00:00,"",18,464329.8,5012421,"4","p4",,,"",,,,,,,
10039960,"1518089",,,,11/25/1982 0:00:00,"",18,453229.8,5011521,"4","p4",,,"",,,,,,,
10039961,"1518090",,,,9/16/1982 0:00:00,"",18,461529.8,5007021,"4","p4",,,"",,,,,,,
10039962,"1518091",,,,12/2/1982 0:00:00,"",18,453129.8,4999021,"4","p4",,,"",,,,,,,
10039963,"1518092",,,,11/25/1982 0:00:00,"",18,462529.9,5009221,"4","p4",,,"",,,,,,,
10039964,"1518093",,,,10/19/1982 0:00:00,"",18,449329.7,5006021,"4","p4",,,"",,,,,,,
10039965,"1518094",,,,9/9/1982 0:00:00,"",18,465929.9,5007021,"4","p4",,,"",,,,,,,
10039966,"1518095",,,,9/13/1982 0:00:00,"",18,452129.8,4998921,"4","p4",,,"",,,,,,,
10039967,"1518096",,,,12/14/1982 0:00:00,"",18,446729.8,5008421,"4","p4",,,"",,,,,,,
10039968,"1518097",,,,12/7/1982 0:00:00,"",18,448529.7,4994721,"5","p5",,,"",,,,,,,
10039969,"1518098",,,,12/14/1982 0:00:00,"",18,445535.8,4997204,"9","lot",,,"",,,,,,,
10039970,"1518099",,,,12/15/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039971,"1518100",,,,11/9/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039972,"1518101",,,,10/15/1982 0:00:00,"",18,446229.8,5008321,"4","p4",,,"",,,,,,,
10039973,"1518102",,,,9/20/1982 0:00:00,"",18,436729.7,5001021,"4","p4",,,"",,,,,,,
10039974,"1518103",,,,10/4/1982 0:00:00,"",18,438629.7,4999521,"5","p5",,,"",,,,,,,
10039975,"1518104",,,,10/4/1982 0:00:00,"",18,439529.7,4999121,"4","p4",,,"",,,,,,,
10039976,"1518105",,,,12/7/1982 0:00:00,"",18,449729.8,4995421,"5","p5",,,"",,,,,,,
10039977,"1518106",,,,10/19/1982 0:00:00,"",18,444029.8,4997521,"4","p4",,,"",,,,,,,
10039978,"1518107",,,,11/13/1982 0:00:00,"",18,443729.7,5002621,"4","p4",,,"",,,,,,,
10039979,"1518108",,,,9/9/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039980,"1518109",,,,8/16/1982 0:00:00,"",18,449280.8,4999394,"5","gis",,,"",,,,,,,
10039981,"1518110",,,,9/13/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039982,"1518111",,,,9/24/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039983,"1518112",,,,10/18/1982 0:00:00,"",18,443229.8,4996721,"5","p5",,,"",,,,,,,
10039984,"1518113",,,,1/7/1982 0:00:00,"",18,449167.8,4999992,"5","gis",,,"",,,,,,,
10039985,"1518114",,,,11/10/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039986,"1518115",,,,12/3/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039987,"1518116",,,,12/14/1982 0:00:00,"",18,439489.9,4983047,"5","gis",,,"",,,,,,,
10039988,"1518117",,,,7/16/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039989,"1518118",,,,9/14/1982 0:00:00,"",18,419529.6,5031221,"5","p5",,,"",,,,,,,
10039990,"1518119",,,,12/17/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039991,"1518120",,,,11/3/1982 0:00:00,"",18,417829.6,5036722,"5","p5",,,"",,,,,,,
10039992,"1518121",,,,12/6/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10039993,"1518122",,,,12/21/1982 0:00:00,"",18,463029.8,5036721,"4","p4",,,"",,,,,,,
10039994,"1518123",,,,12/4/1982 0:00:00,"",18,409029.5,5014921,"5","p5",,,"",,,,,,,
10039995,"1518124",,,,5/5/1982 0:00:00,"",18,424329.6,5025721,"4","p4",,,"",,,,,,,
10039996,"1518125",,,,6/29/1982 0:00:00,"",18,440329.7,4991321,"5","p5",,,"",,,,,,,
10039997,"1518126",,,,7/20/1982 0:00:00,"",18,443729.7,5013021,"4","p4",,,"",,,,,,,
10039998,"1518127",,,,7/20/1982 0:00:00,"",18,450487.8,5001072,"9","lot",,,"",,,,,,,
10039999,"1518128",,,,12/20/1982 0:00:00,"",18,450929.8,5002521,"4","p4",,,"",,,,,,,
10040000,"1518129",,,,12/9/1982 0:00:00,"",18,461729.8,5009021,"4","p4",,,"",,,,,,,
10040001,"1518130",,,,12/2/1982 0:00:00,"",18,462629.9,5009521,"4","p4",,,"",,,,,,,
10040002,"1518131",,,,11/25/1982 0:00:00,"",18,461729.8,5009021,"4","p4",,,"",,,,,,,
10040003,"1518132",,,,12/8/1982 0:00:00,"",18,461729.8,5009021,"4","p4",,,"",,,,,,,
10040004,"1518133",,,,1/13/1983 0:00:00,"",18,468229.8,5038822,"4","p4",,,"",,,,,,,
10040005,"1518134",,,,1/14/1983 0:00:00,"",18,467529.8,5038722,"4","p4",,,"",,,,,,,
10040006,"1518135",,,,2/6/1983 0:00:00,"",18,469029.8,5040522,"4","p4",,,"",,,,,,,
10040007,"1518136",,,,2/8/1983 0:00:00,"",18,469029.8,5040622,"4","p4",,,"",,,,,,,
10040008,"1518137",,,,1/21/1983 0:00:00,"",18,455829.8,5023321,"4","p4",,,"",,,,,,,
10040009,"1518138",,,,12/3/1982 0:00:00,"",18,427529.7,5004621,"4","p4",,,"",,,,,,,
10040010,"1518139",,,,12/9/1982 0:00:00,"",18,427429.7,5004621,"4","p4",,,"",,,,,,,
10040011,"1518140",,,,1/25/1983 0:00:00,"",18,425929.7,5005621,"4","p4",,,"",,,,,,,
10040012,"1518141",,,,2/10/1983 0:00:00,"",18,424329.6,5005521,"4","p4",,,"",,,,,,,
10040013,"1518142",,,,12/9/1982 0:00:00,"",18,427429.7,5004621,"4","p4",,,"",,,,,,,
10040014,"1518143",,,,12/3/1982 0:00:00,"",18,427529.7,5004621,"4","p4",,,"",,,,,,,
10040015,"1518144",,,,2/25/1983 0:00:00,"",18,421029.5,5017221,"4","p4",,,"",,,,,,,
10040016,"1518145",,,,2/23/1983 0:00:00,"",18,420929.5,5017321,"4","p4",,,"",,,,,,,
10040017,"1518146",,,,9/24/1982 0:00:00,"",18,410929.5,5016421,"5","p5",,,"",,,,,,,
10040018,"1518147",,,,2/14/1983 0:00:00,"",18,418829.5,5015521,"4","p4",,,"",,,,,,,
10040019,"1518148",,,,2/23/1983 0:00:00,"",18,423629.6,5028021,"4","p4",,,"",,,,,,,
10040020,"1518149",,,,2/10/1983 0:00:00,"",18,424029.6,5028221,"4","p4",,,"",,,,,,,
10040021,"1518150",,,,11/17/1982 0:00:00,"",18,462729.9,5009021,"4","p4",,,"",,,,,,,
10040022,"1518151",,,,11/17/1982 0:00:00,"",18,463429.8,5000721,"4","p4",,,"",,,,,,,
10040023,"1518152",,,,2/24/1983 0:00:00,"",18,452129.7,5009021,"4","p4",,,"",,,,,,,
10040024,"1518153",,,,1/31/1983 0:00:00,"",18,443698.7,5005726,"9","lot",,,"",,,,,,,
10040025,"1518154",,,,2/2/1983 0:00:00,"",18,449643.8,5000564,"5","gis",,,"",,,,,,,
10040026,"1518156",,,,3/9/1983 0:00:00,"",18,472829.9,5022121,"5","p5",,,"",,,,,,,
10040027,"1518157",,,,6/5/1982 0:00:00,"",18,462329.8,5037322,"4","p4",,,"",,,,,,,
10040028,"1518158",,,,6/10/1982 0:00:00,"",18,472029.8,5040322,"5","p5",,,"",,,,,,,
10040029,"1518159",,,,7/21/1982 0:00:00,"",18,467729.8,5040122,"4","p4",,,"",,,,,,,
10040030,"1518160",,,,7/12/1982 0:00:00,"",18,470129.8,5040322,"4","p4",,,"",,,,,,,
10040031,"1518161",,,,8/10/1982 0:00:00,"",18,463029.8,5037421,"4","p4",,,"",,,,,,,
10040032,"1518162",,,,6/14/1982 0:00:00,"",18,470729.8,5040522,"5","p5",,,"",,,,,,,
10040033,"1518163",,,,5/10/1982 0:00:00,"",18,471829.8,5035921,"5","p5",,,"",,,,,,,
10040034,"1518164",,,,4/26/1982 0:00:00,"",18,464529.8,5035421,"4","p4",,,"",,,,,,,
10040035,"1518165",,,,4/12/1982 0:00:00,"",18,463329.8,5037821,"4","p4",,,"",,,,,,,
10040036,"1518166",,,,11/2/1982 0:00:00,"",18,464829.8,5039122,"4","p4",,,"",,,,,,,
10040037,"1518167",,,,11/17/1982 0:00:00,"",18,461529.8,5037222,"4","p4",,,"",,,,,,,
10040038,"1518168",,,,3/17/1983 0:00:00,"",18,473529.9,5025421,"5","p5",,,"",,,,,,,
10040039,"1518169",,,,3/28/1983 0:00:00,"",18,468429.9,5034921,"4","p4",,,"",,,,,,,
10040040,"1518170",,,,3/17/1983 0:00:00,"",18,466929.9,5028721,"4","p4",,,"",,,,,,,
10040041,"1518171",,,,3/15/1983 0:00:00,"",18,466729.9,5028821,"4","p4",,,"",,,,,,,
10040042,"1518172",,,,3/14/1983 0:00:00,"",18,466729.9,5028821,"4","p4",,,"",,,,,,,
10040043,"1518173",,,,3/31/1983 0:00:00,"",18,467229.8,5039922,"4","p4",,,"",,,,,,,
10040044,"1518174",,,,10/7/1982 0:00:00,"",18,470629.8,5040622,"4","p4",,,"",,,,,,,
10040045,"1518175",,,,10/26/1982 0:00:00,"",18,405229.5,5036122,"5","p5",,,"",,,,,,,
10040046,"1518176",,,,9/16/1982 0:00:00,"",18,405029.5,5035922,"5","p5",,,"",,,,,,,
10040047,"1518177",,,,8/16/1982 0:00:00,"",18,405229.5,5035222,"5","p5",,,"",,,,,,,
10040048,"1518178",,,,3/23/1982 0:00:00,"",18,403529.5,5022921,"5","p5",,,"",,,,,,,
10040049,"1518179",,,,8/16/1982 0:00:00,"",18,405329.5,5036022,"5","p5",,,"",,,,,,,
10040050,"1518180",,,,6/17/1982 0:00:00,"",18,459129.8,5032921,"4","p4",,,"",,,,,,,
10040051,"1518181",,,,8/11/1982 0:00:00,"",18,460229.8,5033621,"4","p4",,,"",,,,,,,
10040052,"1518182",,,,8/12/1982 0:00:00,"",18,460229.8,5033621,"4","p4",,,"",,,,,,,
10040053,"1518183",,,,9/1/1982 0:00:00,"",18,429729.6,5022221,"4","p4",,,"",,,,,,,
10040054,"1518184",,,,6/18/1982 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10040055,"1518185",,,,6/24/1982 0:00:00,"",18,454529.8,5009121,"4","p4",,,"",,,,,,,
10040056,"1518186",,,,3/15/1982 0:00:00,"",18,459129.8,5016421,"4","p4",,,"",,,,,,,
10040057,"1518187",,,,2/24/1983 0:00:00,"",18,452629.8,4999221,"4","p4",,,"",,,,,,,
10040058,"1518188",,,,2/22/1983 0:00:00,"",18,452329.8,4999021,"4","p4",,,"",,,,,,,
10040059,"1518189",,,,2/21/1983 0:00:00,"",18,452329.8,4999021,"4","p4",,,"",,,,,,,
10040060,"1518190",,,,6/14/1982 0:00:00,"",18,426929.6,5022821,"4","p4",,,"",,,,,,,
10040061,"1518191",,,,11/19/1982 0:00:00,"",18,408329.6,5038022,"5","p5",,,"",,,,,,,
