"WATER_ID","WELL_ID","PIPE_ID","Layer","kind","WATER_FOUND_DEPTH","WATER_FOUND_DEPTH_UOM"
933452896,"1500379",10570994,1,"3",70.00,"ft"
933452897,"1500380",10570995,1,"3",70.00,"ft"
933452898,"1500381",10570996,1,"1",131.00,"ft"
933452899,"1500382",10570997,1,"1",77.00,"ft"
933452900,"1500383",10570998,1,"1",78.00,"ft"
933452901,"1500384",10570999,1,"3",78.00,"ft"
933452902,"1500385",10571000,1,"3",60.00,"ft"
933452903,"1500386",10571001,1,"3",53.00,"ft"
933452904,"1500387",10571002,1,"1",70.00,"ft"
933452905,"1500388",10571003,1,"3",59.00,"ft"
933452906,"1500389",10571004,1,"3",46.00,"ft"
933452907,"1500390",10571005,1,"3",55.00,"ft"
933452908,"1500391",10571006,1,"1",60.00,"ft"
933452909,"1500392",10571007,1,"3",38.00,"ft"
933452910,"1500393",10571008,1,"1",59.00,"ft"
933452911,"1500394",10571009,1,"3",64.00,"ft"
933452912,"1500395",10571010,1,"1",32.00,"ft"
933452913,"1500396",10571011,1,"5",51.00,"ft"
933452914,"1500397",10571012,1,"3",,"ft"
933452915,"1500398",10571013,1,"3",174.00,"ft"
933452916,"1500399",10571014,1,"1",75.00,"ft"
933452917,"1500400",10571015,1,"1",60.00,"ft"
933452918,"1500401",10571016,1,"1",50.00,"ft"
933452919,"1500402",10571017,1,"3",75.00,"ft"
933452920,"1500403",10571018,1,"1",112.00,"ft"
933452921,"1500404",10571019,1,"1",56.00,"ft"
933452922,"1500405",10571020,1,"1",83.00,"ft"
933452923,"1500406",10571021,1,"1",58.00,"ft"
933452924,"1500407",10571022,1,"1",60.00,"ft"
933452925,"1500408",10571023,1,"1",85.00,"ft"
933452926,"1500409",10571024,1,"1",73.00,"ft"
933452927,"1500410",10571025,1,"3",62.00,"ft"
933452928,"1500411",10571026,1,"1",113.00,"ft"
933452929,"1500412",10571027,1,"1",90.00,"ft"
933452930,"1500413",10571028,1,"3",75.00,"ft"
933452931,"1500414",10571029,1,"1",88.00,"ft"
933452932,"1500415",10571030,1,"1",95.00,"ft"
933452933,"1500416",10571031,1,"1",128.00,"ft"
933452934,"1500417",10571032,1,"5",99.00,"ft"
933452935,"1500418",10571033,1,"1",128.00,"ft"
933452936,"1500419",10571034,1,"3",65.00,"ft"
933452937,"1500420",10571035,1,"4",90.00,"ft"
933452938,"1500421",10571036,1,"4",95.00,"ft"
933452939,"1500422",10571037,1,"1",130.00,"ft"
933452940,"1500423",10571038,1,"3",75.00,"ft"
933452941,"1500424",10571039,1,"4",75.00,"ft"
933452942,"1500425",10571040,1,"3",78.00,"ft"
933452943,"1500426",10571041,1,"4",96.00,"ft"
933452944,"1500427",10571042,1,"3",36.00,"ft"
933452945,"1500427",10571042,2,"3",95.00,"ft"
933452946,"1500428",10571043,1,"3",22.00,"ft"
933452947,"1500429",10571044,1,"1",100.00,"ft"
933452948,"1500430",10571045,1,"3",70.00,"ft"
933452949,"1500431",10571046,1,"3",215.00,"ft"
933452950,"1500432",10571047,1,"3",90.00,"ft"
933452951,"1500433",10571048,1,"3",30.00,"ft"
933452952,"1500433",10571048,2,"3",85.00,"ft"
933452953,"1500434",10571049,1,"3",137.00,"ft"
933452954,"1500435",10571050,1,"4",120.00,"ft"
933452955,"1500436",10571051,1,"4",100.00,"ft"
933452956,"1500436",10571051,2,"4",250.00,"ft"
933452957,"1500437",10571052,1,"1",,"ft"
933452958,"1500438",10571053,1,"1",12.00,"ft"
933452959,"1500438",10571053,2,"1",30.00,"ft"
933452960,"1500439",10571054,1,"1",100.00,"ft"
933452961,"1500440",10571055,1,"3",,"ft"
933452962,"1500441",10571056,1,"1",70.00,"ft"
933452963,"1500442",10571057,1,"1",125.00,"ft"
933452964,"1500443",10571058,1,"3",65.00,"ft"
933452965,"1500444",10571059,1,"3",50.00,"ft"
933452966,"1500444",10571059,2,"3",131.00,"ft"
933452967,"1500445",10571060,1,"3",55.00,"ft"
933452968,"1500446",10571061,1,"3",32.00,"ft"
933452969,"1500447",10571062,1,"1",48.00,"ft"
933452970,"1500448",10571063,1,"1",48.00,"ft"
933452971,"1500449",10571064,1,"1",37.00,"ft"
933452972,"1500450",10571065,1,"1",56.00,"ft"
933452973,"1500451",10571066,1,"1",80.00,"ft"
933452974,"1500451",10571066,2,"1",110.00,"ft"
933452975,"1500451",10571066,3,"1",135.00,"ft"
933452976,"1500452",10571067,1,"4",60.00,"ft"
933452977,"1500453",10571068,1,"1",102.00,"ft"
933452978,"1500454",10571069,1,"1",40.00,"ft"
933452979,"1500455",10571070,1,"1",60.00,"ft"
933452980,"1500456",10571071,1,"1",45.00,"ft"
933452981,"1500457",10571072,1,"1",45.00,"ft"
933452982,"1500458",10571073,1,"1",39.00,"ft"
933452983,"1500459",10571074,1,"1",68.00,"ft"
933452984,"1500460",10571075,1,"1",96.00,"ft"
933452985,"1500461",10571076,1,"1",115.00,"ft"
933452986,"1500464",10571077,1,"1",70.00,"ft"
933452987,"1500465",10571078,1,"1",75.00,"ft"
933452988,"1500466",10571079,1,"1",80.00,"ft"
933452989,"1500467",10571080,1,"1",80.00,"ft"
933452990,"1500468",10571081,1,"1",55.00,"ft"
933452991,"1500469",10571082,1,"1",60.00,"ft"
933452992,"1500470",10571083,1,"1",70.00,"ft"
933452993,"1500471",10571084,1,"1",72.00,"ft"
933452994,"1500472",10571085,1,"1",90.00,"ft"
933452995,"1500473",10571086,1,"1",35.00,"ft"
933452996,"1500473",10571086,2,"1",65.00,"ft"
933452997,"1500473",10571086,3,"1",75.00,"ft"
933452998,"1500474",10571087,1,"1",33.00,"ft"
933452999,"1500475",10571088,1,"1",70.00,"ft"
933453000,"1500476",10571089,1,"1",70.00,"ft"
933453001,"1500477",10571090,1,"1",71.00,"ft"
933453002,"1500478",10571091,1,"1",72.00,"ft"
933453003,"1500479",10571092,1,"1",70.00,"ft"
933453004,"1500480",10571093,1,"1",65.00,"ft"
933453005,"1500481",10571094,1,"1",64.00,"ft"
933453006,"1500482",10571095,1,"1",80.00,"ft"
933453007,"1500482",10571095,2,"1",105.00,"ft"
933453008,"1500483",10571096,1,"1",70.00,"ft"
933453009,"1500484",10571097,1,"1",75.00,"ft"
933453010,"1500485",10571098,1,"1",72.00,"ft"
933453011,"1500486",10571099,1,"1",70.00,"ft"
933453012,"1500487",10571100,1,"1",75.00,"ft"
933453013,"1500488",10571101,1,"1",71.00,"ft"
933453014,"1500489",10571102,1,"1",72.00,"ft"
933453015,"1500490",10571103,1,"1",100.00,"ft"
933453016,"1500491",10571104,1,"1",120.00,"ft"
933453017,"1500492",10571105,1,"1",72.00,"ft"
933453018,"1500493",10571106,1,"1",104.00,"ft"
933453019,"1500494",10571107,1,"1",110.00,"ft"
933453020,"1500495",10571108,1,"1",103.00,"ft"
933453021,"1500496",10571109,1,"1",80.00,"ft"
933453022,"1500497",10571110,1,"1",54.00,"ft"
933453023,"1500498",10571111,1,"1",85.00,"ft"
933453024,"1500499",10571112,1,"1",67.00,"ft"
933453025,"1500500",10571113,1,"1",65.00,"ft"
933453026,"1500501",10571114,1,"1",90.00,"ft"
933453027,"1500502",10571115,1,"1",90.00,"ft"
933453028,"1500503",10571116,1,"1",98.00,"ft"
933453029,"1500504",10571117,1,"1",66.00,"ft"
933453030,"1500505",10571118,1,"1",68.00,"ft"
933453031,"1500506",10571119,1,"1",200.00,"ft"
933453032,"1500507",10571120,1,"1",60.00,"ft"
933453033,"1500508",10571121,1,"1",71.00,"ft"
933453034,"1500509",10571122,1,"1",40.00,"ft"
933453035,"1500510",10571123,1,"1",100.00,"ft"
933453036,"1500511",10571124,1,"1",55.00,"ft"
933453037,"1500512",10571125,1,"1",45.00,"ft"
933453038,"1500513",10571126,1,"1",82.00,"ft"
933453039,"1500514",10571127,1,"1",110.00,"ft"
933453040,"1500515",10571128,1,"1",60.00,"ft"
933453041,"1500516",10571129,1,"1",102.00,"ft"
933453042,"1500517",10571130,1,"1",50.00,"ft"
933453043,"1500517",10571130,2,"1",96.00,"ft"
933453044,"1500518",10571131,1,"1",118.00,"ft"
933453045,"1500519",10571132,1,"1",80.00,"ft"
933453046,"1500520",10571133,1,"1",110.00,"ft"
933453047,"1500521",10571134,1,"1",113.00,"ft"
933453048,"1500522",10571135,1,"1",70.00,"ft"
933453049,"1500523",10571136,1,"1",107.00,"ft"
933453050,"1500524",10571137,1,"1",110.00,"ft"
933453051,"1500525",10571138,1,"1",46.00,"ft"
933453052,"1500526",10571139,1,"1",107.00,"ft"
933453053,"1500527",10571140,1,"1",81.00,"ft"
933453054,"1500528",10571141,1,"1",110.00,"ft"
933453055,"1500529",10571142,1,"1",41.00,"ft"
933453056,"1500530",10571143,1,"1",73.00,"ft"
933453057,"1500531",10571144,1,"1",63.00,"ft"
933453058,"1500532",10571145,1,"1",100.00,"ft"
933453059,"1500533",10571146,1,"1",85.00,"ft"
933453060,"1500534",10571147,1,"1",70.00,"ft"
933453061,"1500535",10571148,1,"1",60.00,"ft"
933453062,"1500535",10571148,2,"1",68.00,"ft"
933453063,"1500536",10571149,1,"1",51.00,"ft"
933453064,"1500537",10571150,1,"1",50.00,"ft"
933453065,"1500537",10571150,2,"1",65.00,"ft"
933453066,"1500538",10571151,1,"1",47.00,"ft"
933453067,"1500538",10571151,2,"1",59.00,"ft"
933453068,"1500539",10571152,1,"1",65.00,"ft"
933453069,"1500539",10571152,2,"1",84.00,"ft"
933453070,"1500540",10571153,1,"1",60.00,"ft"
933453071,"1500540",10571153,2,"1",73.00,"ft"
933453072,"1500541",10571154,1,"1",60.00,"ft"
933453073,"1500541",10571154,2,"1",74.00,"ft"
933453074,"1500542",10571155,1,"1",55.00,"ft"
933453075,"1500542",10571155,2,"1",68.00,"ft"
933453076,"1500543",10571156,1,"1",48.00,"ft"
933453077,"1500544",10571157,1,"1",73.00,"ft"
933453078,"1500545",10571158,1,"1",84.00,"ft"
933453079,"1500546",10571159,1,"1",81.00,"ft"
933453080,"1500547",10571160,1,"1",60.00,"ft"
933453081,"1500548",10571161,1,"1",53.00,"ft"
933453082,"1500549",10571162,1,"1",58.00,"ft"
933453083,"1500550",10571163,1,"1",79.00,"ft"
933453084,"1500551",10571164,1,"1",95.00,"ft"
933453085,"1500552",10571165,1,"1",108.00,"ft"
933453086,"1500553",10571166,1,"1",70.00,"ft"
933453087,"1500554",10571167,1,"1",70.00,"ft"
933453088,"1500555",10571168,1,"1",75.00,"ft"
933453089,"1500556",10571169,1,"1",79.00,"ft"
933453090,"1500557",10571170,1,"1",75.00,"ft"
933453091,"1500558",10571171,1,"1",73.00,"ft"
933453092,"1500559",10571172,1,"1",70.00,"ft"
933453093,"1500560",10571173,1,"1",58.00,"ft"
933453094,"1500561",10571174,1,"1",69.00,"ft"
933453095,"1500562",10571175,1,"1",97.00,"ft"
933453096,"1500563",10571176,1,"1",80.00,"ft"
933453097,"1500563",10571176,2,"1",123.00,"ft"
933453098,"1500564",10571177,1,"1",69.00,"ft"
933453099,"1500565",10571178,1,"1",53.00,"ft"
933453100,"1500566",10571179,1,"1",59.00,"ft"
933453101,"1500567",10571180,1,"1",81.00,"ft"
933453102,"1500568",10571181,1,"1",72.00,"ft"
933453103,"1500569",10571182,1,"1",74.00,"ft"
933453104,"1500570",10571183,1,"1",90.00,"ft"
933453105,"1500571",10571184,1,"1",100.00,"ft"
933453106,"1500572",10571185,1,"1",125.00,"ft"
933453107,"1500573",10571186,1,"1",79.00,"ft"
933453108,"1500574",10571187,1,"1",75.00,"ft"
933453109,"1500575",10571188,1,"1",70.00,"ft"
933453110,"1500576",10571189,1,"1",84.00,"ft"
933453111,"1500577",10571190,1,"1",56.00,"ft"
933453112,"1500578",10571191,1,"1",51.00,"ft"
933453113,"1500579",10571192,1,"1",98.00,"ft"
933453114,"1500580",10571193,1,"1",64.00,"ft"
933453115,"1500581",10571194,1,"1",110.00,"ft"
933453116,"1500582",10571195,1,"1",63.00,"ft"
933453117,"1500583",10571196,1,"1",85.00,"ft"
933453118,"1500584",10571197,1,"1",26.00,"ft"
933453119,"1500585",10571198,1,"1",42.00,"ft"
933453120,"1500586",10571199,1,"4",48.00,"ft"
933453121,"1500587",10571200,1,"1",31.00,"ft"
933453122,"1500588",10571201,1,"3",43.00,"ft"
933453123,"1500589",10571202,1,"3",52.00,"ft"
933453124,"1500590",10571203,1,"1",112.00,"ft"
933453125,"1500591",10571204,1,"1",27.00,"ft"
933453126,"1500592",10571205,1,"1",25.00,"ft"
933453127,"1500593",10571206,1,"1",60.00,"ft"
933453128,"1500594",10571207,1,"1",88.00,"ft"
933453129,"1500595",10571208,1,"1",195.00,"ft"
933453130,"1500596",10571209,1,"1",40.00,"ft"
933453131,"1500597",10571210,1,"1",75.00,"ft"
933453132,"1500598",10571211,1,"1",100.00,"ft"
933453133,"1500599",10571212,1,"1",35.00,"ft"
933453134,"1500600",10571213,1,"3",51.00,"ft"
933453135,"1500601",10571214,1,"1",30.00,"ft"
933453136,"1500601",10571214,2,"1",124.00,"ft"
933453137,"1500602",10571215,1,"3",45.00,"ft"
933453138,"1500603",10571216,1,"1",128.00,"ft"
933453139,"1500604",10571217,1,"3",72.00,"ft"
933453140,"1500605",10571218,1,"3",37.00,"ft"
933453141,"1500606",10571219,1,"1",26.00,"ft"
933453142,"1500607",10571220,1,"3",71.00,"ft"
933453143,"1500608",10571221,1,"3",42.00,"ft"
933453144,"1500609",10571222,1,"1",22.00,"ft"
933453145,"1500610",10571223,1,"3",38.00,"ft"
933453146,"1500611",10571224,1,"1",43.00,"ft"
933453147,"1500612",10571225,1,"1",33.00,"ft"
933453148,"1500613",10571226,1,"1",196.00,"ft"
933453149,"1500614",10571227,1,"3",25.00,"ft"
933453150,"1500615",10571228,1,"1",40.00,"ft"
933453151,"1500616",10571229,1,"1",38.00,"ft"
933453152,"1500617",10571230,1,"3",138.00,"ft"
933453153,"1500618",10571231,1,"3",70.00,"ft"
933453154,"1500619",10571232,1,"1",65.00,"ft"
933453155,"1500620",10571233,1,"3",43.00,"ft"
933453156,"1500621",10571234,1,"3",53.00,"ft"
933453157,"1500622",10571235,1,"3",73.00,"ft"
933453158,"1500623",10571236,1,"1",21.00,"ft"
933453159,"1500624",10571237,1,"3",181.00,"ft"
933453160,"1500625",10571238,1,"1",70.00,"ft"
933453161,"1500626",10571239,1,"3",45.00,"ft"
933453162,"1500627",10571240,1,"1",27.00,"ft"
933453163,"1500628",10571241,1,"1",42.00,"ft"
933453164,"1500629",10571242,1,"1",113.00,"ft"
933453165,"1500630",10571243,1,"1",48.00,"ft"
933453166,"1500631",10571244,1,"1",54.00,"ft"
933453167,"1500632",10571245,1,"4",61.00,"ft"
933453168,"1500633",10571246,1,"3",70.00,"ft"
933453169,"1500634",10571247,1,"1",43.00,"ft"
933453170,"1500635",10571248,1,"1",65.00,"ft"
933453171,"1500636",10571249,1,"1",42.00,"ft"
933453172,"1500637",10571250,1,"2",65.00,"ft"
933453173,"1500638",10571251,1,"1",130.00,"ft"
933453174,"1500639",10571252,1,"1",44.00,"ft"
933453175,"1500640",10571253,1,"2",120.00,"ft"
933453176,"1500641",10571254,1,"1",123.00,"ft"
933453177,"1500642",10571255,1,"1",96.00,"ft"
933453178,"1500643",10571256,1,"3",67.00,"ft"
933453179,"1500644",10571257,1,"3",74.00,"ft"
933453180,"1500645",10571258,1,"1",102.00,"ft"
933453181,"1500646",10571259,1,"1",51.00,"ft"
933453182,"1500647",10571260,1,"3",113.00,"ft"
933453183,"1500648",10571261,1,"1",79.00,"ft"
933453184,"1500649",10571262,1,"1",52.00,"ft"
933453185,"1500650",10571263,1,"1",59.00,"ft"
933453186,"1500651",10571264,1,"2",78.00,"ft"
933453187,"1500652",10571265,1,"3",43.00,"ft"
933453188,"1500653",10571266,1,"1",47.00,"ft"
933453189,"1500654",10571267,1,"2",62.00,"ft"
933453190,"1500655",10571268,1,"2",61.00,"ft"
933453191,"1500656",10571269,1,"1",100.00,"ft"
933453192,"1500657",10571270,1,"1",178.00,"ft"
933453193,"1500658",10571271,1,"1",113.00,"ft"
933453194,"1500659",10571272,1,"1",75.00,"ft"
933453195,"1500660",10571273,1,"1",140.00,"ft"
933453196,"1500661",10571274,1,"1",247.00,"ft"
933453197,"1500662",10571275,1,"3",101.00,"ft"
933453198,"1500663",10571276,1,"2",150.00,"ft"
933453199,"1500664",10571277,1,"1",170.00,"ft"
933453200,"1500665",10571278,1,"1",147.00,"ft"
933453201,"1500666",10571279,1,"1",83.00,"ft"
933453202,"1500667",10571280,1,"1",181.00,"ft"
933453203,"1500668",10571281,1,"4",125.00,"ft"
933453204,"1500670",10571283,1,"1",178.00,"ft"
933453205,"1500671",10571284,1,"2",210.00,"ft"
933453206,"1500672",10571285,1,"2",206.00,"ft"
933453207,"1500673",10571286,1,"2",177.00,"ft"
933453208,"1500674",10571287,1,"2",200.00,"ft"
933453209,"1500675",10571288,1,"1",185.00,"ft"
933453210,"1500676",10571289,1,"1",178.00,"ft"
933453211,"1500677",10571290,1,"1",175.00,"ft"
933453212,"1500678",10571291,1,"1",221.00,"ft"
933453213,"1500679",10571292,1,"3",150.00,"ft"
933453214,"1500679",10571292,2,"3",166.00,"ft"
933453215,"1500680",10571293,1,"3",150.00,"ft"
933453216,"1500681",10571294,1,"1",160.00,"ft"
933453217,"1500682",10571295,1,"1",190.00,"ft"
933453218,"1500683",10571296,1,"3",155.00,"ft"
933453219,"1500684",10571297,1,"1",220.00,"ft"
933453220,"1500685",10571298,1,"2",164.00,"ft"
933453221,"1500686",10571299,1,"1",86.00,"ft"
933453222,"1500687",10571300,1,"1",192.00,"ft"
933453223,"1500688",10571301,1,"1",193.00,"ft"
933453224,"1500689",10571302,1,"1",175.00,"ft"
933453225,"1500690",10571303,1,"1",184.00,"ft"
933453226,"1500691",10571304,1,"1",177.00,"ft"
933453227,"1500692",10571305,1,"1",177.00,"ft"
933453228,"1500693",10571306,1,"1",184.00,"ft"
933453229,"1500693",10571306,2,"1",191.00,"ft"
933453230,"1500694",10571307,1,"5",188.00,"ft"
933453231,"1500694",10571307,2,"5",191.00,"ft"
933453232,"1500694",10571307,3,"5",193.00,"ft"
933453233,"1500695",10571308,1,"1",227.00,"ft"
933453234,"1500696",10571309,1,"1",164.00,"ft"
933453235,"1500697",10571310,1,"2",188.00,"ft"
933453236,"1500698",10571311,1,"5",155.00,"ft"
933453237,"1500699",10571312,1,"5",,"ft"
933453238,"1500700",10571313,1,"5",,"ft"
933453239,"1500701",10571314,1,"5",,"ft"
933453240,"1500703",10571316,1,"1",166.00,"ft"
933453241,"1500704",10571317,1,"1",198.00,"ft"
933453242,"1500705",10571318,1,"1",165.00,"ft"
933453243,"1500706",10571319,1,"1",170.00,"ft"
933453244,"1500707",10571320,1,"1",173.00,"ft"
933453245,"1500708",10571321,1,"1",218.00,"ft"
933453246,"1500709",10571322,1,"1",175.00,"ft"
933453247,"1500710",10571323,1,"1",210.00,"ft"
933453248,"1500710",10571323,2,"1",221.00,"ft"
933453249,"1500711",10571324,1,"1",170.00,"ft"
933453250,"1500712",10571325,1,"1",194.00,"ft"
933453251,"1500713",10571326,1,"1",210.00,"ft"
933453252,"1500714",10571327,1,"1",188.00,"ft"
933453253,"1500715",10571328,1,"1",63.00,"ft"
933453254,"1500716",10571329,1,"3",130.00,"ft"
933453255,"1500716",10571329,2,"3",160.00,"ft"
933453256,"1500717",10571330,1,"2",378.00,"ft"
933453257,"1500718",10571331,1,"1",110.00,"ft"
933453258,"1500719",10571332,1,"1",200.00,"ft"
933453259,"1500720",10571333,1,"1",143.00,"ft"
933453260,"1500721",10571334,1,"2",218.00,"ft"
933453261,"1500722",10571335,1,"1",176.00,"ft"
933453262,"1500723",10571336,1,"1",215.00,"ft"
933453263,"1500724",10571337,1,"1",160.00,"ft"
933453264,"1500725",10571338,1,"4",228.00,"ft"
933453265,"1500726",10571339,1,"2",140.00,"ft"
933453266,"1500727",10571340,1,"1",210.00,"ft"
933453267,"1500728",10571341,1,"1",90.00,"ft"
933453268,"1500729",10571342,1,"1",185.00,"ft"
933453269,"1500730",10571343,1,"1",129.00,"ft"
933453270,"1500731",10571344,1,"1",167.00,"ft"
933453271,"1500732",10571345,1,"1",128.00,"ft"
933453272,"1500733",10571346,1,"1",237.00,"ft"
933453273,"1500734",10571347,1,"2",139.00,"ft"
933453274,"1500735",10571348,1,"1",170.00,"ft"
933453275,"1500736",10571349,1,"1",250.00,"ft"
933453276,"1500737",10571350,1,"1",220.00,"ft"
933453277,"1500738",10571351,1,"1",270.00,"ft"
933453278,"1500739",10571352,1,"2",168.00,"ft"
933453279,"1500740",10571353,1,"1",112.00,"ft"
933453280,"1500741",10571354,1,"4",112.00,"ft"
933453281,"1500742",10571355,1,"1",495.00,"ft"
933453282,"1500743",10571356,1,"5",94.00,"ft"
933453283,"1500744",10571357,1,"4",173.00,"ft"
933453284,"1500745",10571358,1,"1",128.00,"ft"
933453285,"1500746",10571359,1,"2",197.00,"ft"
933453286,"1500747",10571360,1,"2",93.00,"ft"
933453287,"1500748",10571361,1,"1",75.00,"ft"
933453288,"1500748",10571361,2,"1",92.00,"ft"
933453289,"1500749",10571362,1,"1",75.00,"ft"
933453290,"1500749",10571362,2,"1",92.00,"ft"
933453291,"1500750",10571363,1,"3",101.00,"ft"
933453292,"1500751",10571364,1,"2",146.00,"ft"
933453293,"1500752",10571365,1,"1",122.00,"ft"
933453294,"1500753",10571366,1,"4",,"ft"
933453295,"1500755",10571368,1,"2",172.00,"ft"
933453296,"1500756",10571369,1,"4",,"ft"
933453297,"1500757",10571370,1,"4",,"ft"
933453298,"1500758",10571371,1,"4",165.00,"ft"
933453299,"1500759",10571372,1,"1",223.00,"ft"
933453300,"1500760",10571373,1,"1",99.00,"ft"
933453301,"1500761",10571374,1,"1",100.00,"ft"
933453302,"1500762",10571375,1,"1",302.00,"ft"
933453303,"1500763",10571376,1,"1",199.00,"ft"
933453304,"1500764",10571377,1,"2",375.00,"ft"
933453305,"1500765",10571378,1,"1",190.00,"ft"
933453306,"1500766",10571379,1,"1",20.00,"ft"
933453307,"1500767",10571380,1,"1",220.00,"ft"
933453308,"1500768",10571381,1,"1",120.00,"ft"
933453309,"1500769",10571382,1,"1",50.00,"ft"
933453310,"1500770",10571383,1,"1",200.00,"ft"
933453311,"1500771",10571384,1,"1",90.00,"ft"
933453312,"1500772",10571385,1,"1",219.00,"ft"
933453313,"1500773",10571386,1,"1",70.00,"ft"
933453314,"1500774",10571387,1,"1",70.00,"ft"
933453315,"1500775",10571388,1,"1",215.00,"ft"
933453316,"1500776",10571389,1,"3",80.00,"ft"
933453317,"1500777",10571390,1,"3",82.00,"ft"
933453318,"1500778",10571391,1,"1",62.00,"ft"
933453319,"1500779",10571392,1,"1",86.00,"ft"
933453320,"1500780",10571393,1,"3",140.00,"ft"
933453321,"1500781",10571394,1,"3",180.00,"ft"
933453322,"1500782",10571395,1,"1",313.00,"ft"
933453323,"1500783",10571396,1,"1",191.00,"ft"
933453324,"1500784",10571397,1,"1",65.00,"ft"
933453325,"1500784",10571397,2,"1",105.00,"ft"
933453326,"1500785",10571398,1,"1",75.00,"ft"
933453327,"1500785",10571398,2,"1",140.00,"ft"
933453328,"1500785",10571398,3,"1",175.00,"ft"
933453329,"1500786",10571399,1,"1",60.00,"ft"
933453330,"1500786",10571399,2,"1",140.00,"ft"
933453331,"1500787",10571400,1,"1",70.00,"ft"
933453332,"1500788",10571401,1,"3",86.00,"ft"
933453333,"1500789",10571402,1,"1",180.00,"ft"
933453334,"1500790",10571403,1,"1",265.00,"ft"
933453335,"1500791",10571404,1,"1",134.00,"ft"
933453336,"1500792",10571405,1,"1",277.00,"ft"
933453337,"1500793",10571406,1,"3",109.00,"ft"
933453338,"1500794",10571407,1,"1",134.00,"ft"
933453339,"1500795",10571408,1,"1",151.00,"ft"
933453340,"1500796",10571409,1,"3",143.00,"ft"
933453341,"1500797",10571410,1,"1",264.00,"ft"
933453342,"1500798",10571411,1,"1",200.00,"ft"
933453343,"1500799",10571412,1,"1",325.00,"ft"
933453344,"1500800",10571413,1,"1",163.00,"ft"
933453345,"1500801",10571414,1,"1",75.00,"ft"
933453346,"1500802",10571415,1,"1",80.00,"ft"
933453347,"1500803",10571416,1,"1",60.00,"ft"
933453348,"1500803",10571416,2,"1",120.00,"ft"
933453349,"1500803",10571416,3,"1",150.00,"ft"
