"PIPE_ID","WELL_ID","casing_number","Bore_Hole_ID","Comment","Alt_name"
11768944,"7038099",1,11761254,,
11768945,"7038100",1,11761255,,
11768946,"7038101",1,11761256,,
11768947,"7038102",1,11761257,,
11768948,"7038103",1,11761258,,
11768949,"7038104",1,11761259,,
11768950,"7038105",1,11761260,,
11768951,"7038106",1,11761261,,
11768952,"7038107",1,11761262,,
11768972,"7038392",1,11761282,,
11768995,"7038454",1,11761305,,
11768996,"7038455",1,11761306,,
11768997,"7038456",1,11761307,,
11768998,"7038457",1,11761308,,
11768999,"7038458",1,11761309,,
11769000,"7038459",1,11761310,,
11769008,"7038486",1,11761318,,
11769209,"7038976",1,11761519,,
11769210,"7038977",1,11761520,,
11769211,"7038978",1,11761521,,
11769212,"7038979",1,11761522,,
11769215,"7038982",1,11761525,,
11769406,"7039174",1,11761716,,
11769408,"7039176",1,11761718,,
11769409,"7039177",1,11761719,,
11769767,"7039307",1,11761927,,
11769834,"7039374",1,11761994,,
11769841,"7039381",1,11762001,,
11769852,"7039392",1,11762012,,
11769859,"7039399",1,11762019,,
11769862,"7039402",1,11762022,,
11769863,"7039403",1,11762023,,
11768481,"7039468",1,11760791,,
11769469,"7039469",1,11761779,,
11769470,"7039470",1,11761780,,
11769471,"7039471",1,11761781,,
11769472,"7039472",1,11761782,,
11769473,"7039473",1,11761783,,
11769474,"7039474",1,11761784,,
11769475,"7039475",1,11761785,,
11769476,"7039476",1,11761786,,
11769477,"7039477",1,11761787,,
11769478,"7039478",1,11761788,,
11769582,"7039560",1,11762102,,
11769583,"7039561",1,11762103,,
11769509,"7039562",1,11761819,,
11769510,"7039563",1,11761820,,
11769511,"7039564",1,11761821,,
11769512,"7039565",1,11761822,,
11769513,"7039566",1,11761823,,
11769514,"7039567",1,11761824,,
11769515,"7039568",1,11761825,,
11769517,"7039570",1,11761827,,
11769668,"7039571",1,11761828,,
11769669,"7039572",1,11761829,,
11769670,"7039573",1,11761830,,
11769671,"7039574",1,11761831,,
11769672,"7039575",1,11761832,,
11769629,"7039645",1,11762149,,
11769630,"7039646",1,11762150,,
11769631,"7039647",1,11762151,,
11769632,"7039648",1,11762152,,
11769633,"7039649",1,11762153,,
11769634,"7039650",1,11762154,,
11769635,"7039651",1,11762155,,
11769636,"7039652",1,11762156,,
11769637,"7039653",1,11762157,,
11769638,"7039654",1,11762158,,
11769639,"7039655",1,11762159,,
11769640,"7039656",1,11762160,,
11769913,"7039657",1,11762223,,
11770235,"7039729",1,11762545,,
11770236,"7039730",1,11762546,,
11770237,"7039731",1,11762547,,
11770238,"7039732",1,11762548,,
11769975,"7039969",1,11762285,,
11769976,"7039970",1,11762286,,
11769977,"7039971",1,11762287,,
11769994,"7039988",1,11762304,,
11770016,"7040010",1,11762326,,
11770018,"7040012",1,11762328,,
11770019,"7040013",1,11762329,,
11770021,"7040015",1,11762331,,
11770022,"7040016",1,11762332,,
11770024,"7040018",1,11762334,,
11770025,"7040019",1,11762335,,
11770026,"7040020",1,11762336,,
11770030,"7040024",1,11762340,,
11770320,"7040117",1,11762630,,
11770323,"7040120",1,11762633,,
11770324,"7040121",1,11762634,,
11770489,"7040361",1,11762799,,
11770490,"7040362",1,11762800,,
11770637,"7040453",1,11762947,,
11770729,"7040545",1,11763039,,
11770730,"7040546",1,11763040,,
11770732,"7040548",1,11763042,,
11770940,"7040750",1,11763250,,
11770941,"7040751",1,11763251,,
11770942,"7040752",1,11763252,,
11770944,"7040754",1,11763254,,
11770945,"7040755",1,11763255,,
11770946,"7040756",1,11763256,,
11770947,"7040757",1,11763257,,
11770952,"7040762",1,11763262,,
11771061,"7040814",1,11763371,,
11771062,"7040815",1,11763372,,
11771063,"7040816",1,11763373,,
11771064,"7040817",1,11763374,,
11771065,"7040818",1,11763375,,
11771066,"7040819",1,11763376,,
11771068,"7040821",1,11763378,,
11771071,"7040824",1,11763381,,
11771008,"7040882",1,11763318,,
11771009,"7040883",1,11763319,,
11771010,"7040884",1,11763320,,
11771011,"7040885",1,11763321,,
11771017,"7040891",1,11763327,,
11771021,"7040895",1,11763331,,
11771025,"7040899",1,11763335,,
11771026,"7040900",1,11763336,,
11771033,"7040907",1,11763343,,
11771034,"7040908",1,11763344,,
11771090,"7040911",1,11763400,,
11771091,"7040912",1,11763401,,
11771093,"7040914",1,11763403,,
11771094,"7040915",1,11763404,,
11771301,"7041118",1,11763611,,
11771302,"7041119",1,11763612,,
11771303,"7041120",1,11763613,,
11771304,"7041121",1,11763614,,
11771305,"7041122",1,11763615,,
11771307,"7041124",1,11763617,,
11771308,"7041125",1,11763618,,
11771311,"7041128",1,11763621,,
11771501,"7041138",1,11763631,,
11771502,"7041139",1,11763632,,
11771503,"7041140",1,11763633,,
11771508,"7041145",1,11763638,,
11771518,"7041155",1,11763648,,
11771519,"7041156",1,11763649,,
11771520,"7041157",1,11763650,,
11771521,"7041158",1,11763651,,
11771523,"7041160",1,11763653,,
11771698,"7041321",1,11763828,,
11771850,"7041382",1,11764160,,
11771854,"7041386",1,11764164,,
11771857,"7041389",1,11764167,,
11771724,"7041539",1,11764034,,
11771738,"7041553",1,11764048,,
29041554,"7041554",0,23041554,,
11771770,"7041587",1,11764080,,
11771963,"7041752",1,11764243,,
11771964,"7041753",1,11764244,,
11771971,"7041760",1,11764251,,
11771990,"7041779",1,11764270,,
11772183,"7041960",1,11764463,,
11772184,"7041961",1,11764464,,
11772185,"7041962",1,11764465,,
11772186,"7041963",1,11764466,,
11772187,"7041964",1,11764467,,
11772188,"7041965",1,11764468,,
11772189,"7041966",1,11764469,,
11772190,"7041967",1,11764470,,
11772191,"7041968",1,11764471,,
11772192,"7041969",1,11764472,,
11772193,"7041970",1,11764473,,
11772194,"7041971",1,11764474,,
11772195,"7041972",1,11764475,,
11772196,"7041973",1,11764476,,
11772197,"7041974",1,11764477,,
11772198,"7041975",1,11764478,,
11772199,"7041976",1,11764479,,
11772200,"7041977",1,11764480,,
11772201,"7041978",1,11764481,,
11772202,"7041979",1,11764482,,
11772203,"7041980",1,11764483,,
11772204,"7041981",1,11764484,,
11772267,"7042049",1,11764547,,
11772269,"7042051",1,11764549,,
11772270,"7042052",1,11764550,,
11772271,"7042053",1,11764551,,
11772275,"7042057",1,11764555,,
11772276,"7042058",1,11764556,,
11772277,"7042059",1,11764557,,
11772278,"7042060",1,11764558,,
11772279,"7042061",1,11764559,,
11772280,"7042062",1,11764560,,
11772281,"7042063",1,11764561,,
11772300,"7042083",1,11764580,,
11772301,"7042084",1,11764581,,
11772302,"7042085",1,11764582,,
11772303,"7042086",1,11764583,,
11772305,"7042088",1,11764585,,
11772306,"7042089",1,11764586,,
11772577,"7042362",1,11764857,,
11772578,"7042363",1,11764858,,
11772579,"7042364",1,11764859,,
11772581,"7042366",1,11764861,,
11772596,"7042381",1,11764876,,
11772597,"7042382",1,11764877,,
11772598,"7042383",1,11764878,,
11772599,"7042384",1,11764879,,
11772600,"7042385",1,11764880,,
11772601,"7042386",1,11764881,,
11772602,"7042387",1,11764882,,
11772723,"7042539",1,11765033,,
11772724,"7042540",1,11765034,,
11772725,"7042541",1,11765035,,
11772726,"7042542",1,11765036,,
11772727,"7042543",1,11765037,,
11772728,"7042544",1,11765038,,
11772729,"7042545",1,11765039,,
11772730,"7042546",1,11765040,,
11772733,"7042549",1,11765043,,
11772734,"7042550",1,11765044,,
11772735,"7042551",1,11765045,,
11772737,"7042553",1,11765047,,
11772738,"7042554",1,11765048,,
11772739,"7042555",1,11765049,,
11772740,"7042556",1,11765050,,
11772741,"7042557",1,11765051,,
11772743,"7042559",1,11765053,,
11772744,"7042560",1,11765054,,
11772745,"7042561",1,11765055,,
11772746,"7042562",1,11765056,,
11772747,"7042563",1,11765057,,
11772750,"7042566",1,11765060,,
11772751,"7042567",1,11765061,,
11772752,"7042568",1,11765062,,
11772753,"7042569",1,11765063,,
11772754,"7042570",1,11765064,,
11772755,"7042571",1,11765065,,
11772757,"7042573",1,11765067,,
11772758,"7042574",1,11765068,,
11772759,"7042575",1,11765069,,
11772761,"7042577",1,11765071,,
11772838,"7042654",1,11765148,,
11772839,"7042655",1,11765149,,
11772847,"7042663",1,11765157,,
11772855,"7042671",1,11765165,,
11772905,"7042721",1,11765215,,
11772981,"7042759",1,11765291,,
11772982,"7042760",1,11765292,,
11773147,"7043012",1,11765457,,
11773148,"7043013",1,11765458,,
11773149,"7043014",1,11765459,,
11773150,"7043015",1,11765460,,
11773151,"7043016",1,11765461,,
11773152,"7043017",1,11765462,,
11773153,"7043018",1,11765463,,
11773325,"7043234",1,11765635,,
11773355,"7043264",1,11765665,,
11773359,"7043268",1,11765669,,
11773380,"7043393",1,11765690,,
11773381,"7043394",1,11765691,,
11773383,"7043396",1,11765693,,
11773384,"7043397",1,11765694,,
11773405,"7043403",1,11765715,,
11773425,"7043423",1,11765735,,
11773428,"7043426",1,11765738,,
11773862,"7043738",1,11766172,,
11773863,"7043739",1,11766173,,
11773865,"7043741",1,11766175,,
11773870,"7043746",1,11766180,,
11773871,"7043747",1,11766181,,
11773872,"7043748",1,11766182,,
11773873,"7043749",1,11766183,,
11773877,"7043753",1,11766187,,
11773880,"7043756",1,11766190,,
11773881,"7043757",1,11766191,,
11773882,"7043758",1,11766192,,
11773883,"7043759",1,11766193,,
11773884,"7043760",1,11766194,,
11773885,"7043761",1,11766195,,
11773886,"7043762",1,11766196,,
11773887,"7043763",1,11766197,,
11773888,"7043764",1,11766198,,
11773889,"7043765",1,11766199,,
11773890,"7043766",1,11766200,,
11773891,"7043767",1,11766201,,
11773892,"7043768",1,11766202,,
11773893,"7043769",1,11766203,,
11773894,"7043770",1,11766204,,
11773902,"7043778",1,11766212,,
11773907,"7043783",1,11766217,,
11773933,"7043809",1,11766243,,
11773934,"7043810",1,11766244,,
11773935,"7043811",1,11766245,,
11773936,"7043812",1,11766246,,
11773937,"7043813",1,11766247,,
11773945,"7043821",1,11766255,,
11773946,"7043822",1,11766256,,
11773963,"7043839",1,11766273,,
11773964,"7043840",1,11766274,,
11774245,"7044121",1,11766555,,
11774295,"7044171",1,11766605,,
11774306,"7044182",1,11766616,,
11774328,"7044204",1,11766638,,
11774405,"7044281",1,11766715,,
11774412,"7044288",1,11766722,,
11774414,"7044290",1,11766724,,
11774515,"7044334",1,11766825,,
11774485,"7044378",1,11766795,,
11774486,"7044379",1,11766796,,
11774487,"7044380",1,11766797,,
11774488,"7044381",1,11766798,,
11774489,"7044382",1,11766799,,
11774492,"7044385",1,11766802,,
11774493,"7044386",1,11766803,,
11774495,"7044388",1,11766805,,
11774496,"7044389",1,11766806,,
11774497,"7044390",1,11766807,,
11774635,"7044474",1,11766945,,
11774636,"7044475",1,11766946,,
11774637,"7044476",1,11766947,,
11774641,"7044480",1,11766951,,
11774557,"7044524",1,11766867,,
11774558,"7044525",1,11766868,,
11774559,"7044526",1,11766869,,
11774576,"7044543",1,11766886,,
11774577,"7044544",1,11766887,,
11774579,"7044546",1,11766889,,
11774580,"7044547",1,11766890,,
11774581,"7044548",1,11766891,,
11774675,"7044564",1,11766985,,
11774843,"7044667",1,11767153,,
11774864,"7044688",1,11767174,,
11774876,"7044700",1,11767186,,
11774884,"7044708",1,11767194,,
11774885,"7044709",1,11767195,,
11774912,"7044736",1,11767222,,
11774819,"7044833",1,11767129,,
11774823,"7044837",1,11767133,,
11774824,"7044838",1,11767134,,
11774825,"7044839",1,11767135,,
11774826,"7044840",1,11767136,,
11774827,"7044841",1,11767137,,
11774828,"7044842",1,11767138,,
11774963,"7044844",1,11767273,,
11774964,"7044845",1,11767274,,
11774965,"7044846",1,11767275,,
11774966,"7044847",1,11767276,,
11774967,"7044848",1,11767277,,
11774968,"7044849",1,11767278,,
11774969,"7044850",1,11767279,,
11774970,"7044851",1,11767280,,
11774971,"7044852",1,11767281,,
11774973,"7044854",1,11767283,,
11774974,"7044855",1,11767284,,
11774975,"7044856",1,11767285,,
11774976,"7044857",1,11767286,,
11775205,"7045145",1,11767515,,
11775270,"7045210",1,11767580,,
11775271,"7045211",1,11767581,,
11775470,"7045265",1,11767780,,
11775472,"7045267",1,11767782,,
11775382,"7045292",1,11767692,,
11775387,"7045297",1,11767697,,
11775495,"7045387",1,11767805,,
11775496,"7045388",1,11767806,,
11775909,"7045529",1,11768219,,
11775717,"7045682",1,11768027,,
11775722,"7045687",1,11768032,,
11775828,"7045688",1,11768138,,
11775852,"7045723",1,11768162,,
11775853,"7045724",1,11768163,,
11775854,"7045725",1,11768164,,
11775855,"7045726",1,11768165,,
11775856,"7045727",1,11768166,,
11775857,"7045728",1,11768167,,
11775858,"7045729",1,11768168,,
11775940,"7045730",1,11768250,,
11775947,"7045737",1,11768257,,
11775948,"7045738",1,11768258,,
11775949,"7045739",1,11768259,,
11775950,"7045740",1,11768260,,
11775951,"7045741",1,11768261,,
11775952,"7045742",1,11768262,,
11775953,"7045743",1,11768263,,
11775954,"7045744",1,11768264,,
11775955,"7045745",1,11768265,,
11775962,"7045752",1,11768272,,
11775964,"7045754",1,11768274,,
11775965,"7045755",1,11768275,,
11775967,"7045757",1,11768277,,
11775968,"7045758",1,11768278,,
11775969,"7045759",1,11768279,,
11775970,"7045760",1,11768280,,
11775971,"7045761",1,11768281,,
11775972,"7045762",1,11768282,,
11775973,"7045763",1,11768283,,
11775974,"7045764",1,11768284,,
11775976,"7045766",1,11768286,,
11775977,"7045767",1,11768287,,
11775729,"7045768",1,11768039,,
11775730,"7045769",1,11768040,,
11775731,"7045770",1,11768041,,
11775732,"7045771",1,11768042,,
11775733,"7045772",1,11768043,,
11775751,"7045790",1,11768061,,
11775753,"7045792",1,11768063,,
11771712,"7045814",1,11764022,,
29045892,"7045892",0,23045892,,
29045936,"7045936",0,23045936,,
29045946,"7045946",0,23045946,,
29045994,"7045994",0,23045994,,
29045997,"7045997",0,23045997,,
29045998,"7045998",0,23045998,,
29046030,"7046030",0,23046030,,
29046090,"7046090",0,23046090,,
29046145,"7046145",0,23046145,,
29046173,"7046173",0,23046173,,
29046177,"7046177",0,23046177,,
29046178,"7046178",0,23046178,,
29046389,"7046389",0,23046389,,
29046630,"7046630",0,23046630,,
29046632,"7046632",0,23046632,,
29046634,"7046634",0,23046634,,
29046635,"7046635",0,23046635,,
29046637,"7046637",0,23046637,,
29046663,"7046663",0,23046663,,
29046677,"7046677",0,23046677,,
29046693,"7046693",0,23046693,,
29046697,"7046697",0,23046697,,
29046721,"7046721",0,23046721,,
29046727,"7046727",0,23046727,,
29046763,"7046763",0,23046763,,
29046764,"7046764",0,23046764,,
29046765,"7046765",0,23046765,,
29046766,"7046766",0,23046766,,
29046767,"7046767",0,23046767,,
29046768,"7046768",0,23046768,,
29046769,"7046769",0,23046769,,
29046770,"7046770",0,23046770,,
29046771,"7046771",0,23046771,,
29046772,"7046772",0,23046772,,
29046773,"7046773",0,23046773,,
29046774,"7046774",0,23046774,,
29046776,"7046776",0,23046776,,
29046778,"7046778",0,23046778,,
29046779,"7046779",0,23046779,,
29046780,"7046780",0,23046780,,
29046981,"7046981",0,23046981,,
29046982,"7046982",0,23046982,,
29046984,"7046984",0,23046984,,
29046985,"7046985",0,23046985,,
29046988,"7046988",0,23046988,,
29046989,"7046989",0,23046989,,
29046990,"7046990",0,23046990,,
29046991,"7046991",0,23046991,,
29046992,"7046992",0,23046992,,
29046993,"7046993",0,23046993,,
29046994,"7046994",0,23046994,,
29046995,"7046995",0,23046995,,
29046996,"7046996",0,23046996,,
29046997,"7046997",0,23046997,,
29046998,"7046998",0,23046998,,
29046999,"7046999",0,23046999,,
29047001,"7047001",0,23047001,,
29047002,"7047002",0,23047002,,
29047003,"7047003",0,23047003,,
29047004,"7047004",0,23047004,,
29047005,"7047005",0,23047005,,
29047007,"7047007",0,23047007,,
29047008,"7047008",0,23047008,,
29047009,"7047009",0,23047009,,
29047010,"7047010",0,23047010,,
29047011,"7047011",0,23047011,,
29047012,"7047012",0,23047012,,
29047013,"7047013",0,23047013,,
29047030,"7047030",0,23047030,,
29047032,"7047032",0,23047032,,
29047034,"7047034",0,23047034,,
29047035,"7047035",0,23047035,,
29047074,"7047074",0,23047074,,
29047098,"7047098",0,23047098,,
29047099,"7047099",0,23047099,,
29047101,"7047101",0,23047101,,
29047282,"7047282",0,23047282,,
29047286,"7047286",0,23047286,,
29047370,"7047370",0,23047370,,
29047595,"7047595",0,23047595,,
29047623,"7047623",0,23047623,,
29047626,"7047626",0,23047626,,
29047627,"7047627",0,23047627,,
29047628,"7047628",0,23047628,,
29047631,"7047631",0,23047631,,
29047639,"7047639",0,23047639,,
29047640,"7047640",0,23047640,,
29047641,"7047641",0,23047641,,
29047642,"7047642",0,23047642,,
29047643,"7047643",0,23047643,,
29047645,"7047645",0,23047645,,
29047649,"7047649",0,23047649,,
29047650,"7047650",0,23047650,,
29047652,"7047652",0,23047652,,
29047657,"7047657",0,23047657,,
29047746,"7047746",0,23047746,,
29047843,"7047843",0,23047843,,
29047844,"7047844",0,23047844,,
29047845,"7047845",0,23047845,,
29047848,"7047848",0,23047848,,
29047850,"7047850",0,23047850,,
29048029,"7048029",0,23048029,,
29048032,"7048032",0,23048032,,
29048239,"7048239",0,23048239,,
29048273,"7048273",0,23048273,,
29048274,"7048274",0,23048274,,
29048275,"7048275",0,23048275,,
29048276,"7048276",0,23048276,,
29048277,"7048277",0,23048277,,
29048278,"7048278",0,23048278,,
29048362,"7048362",0,23048362,,
29048363,"7048363",0,23048363,,
29048473,"7048473",0,23048473,,
29048474,"7048474",0,23048474,,
29048482,"7048482",0,23048482,,
29048488,"7048488",0,23048488,,
29048689,"7048689",0,23048689,,
29048690,"7048690",0,23048690,,
29048691,"7048691",0,23048691,,
29048692,"7048692",0,23048692,,
29048693,"7048693",0,23048693,,
29048694,"7048694",0,23048694,,
29048695,"7048695",0,23048695,,
29048696,"7048696",0,23048696,,
29048697,"7048697",0,23048697,,
29048698,"7048698",0,23048698,,
29048699,"7048699",0,23048699,,
29048701,"7048701",0,23048701,,
29048702,"7048702",0,23048702,,
29048704,"7048704",0,23048704,,
29048705,"7048705",0,23048705,,
29048706,"7048706",0,23048706,,
29048707,"7048707",0,23048707,,
29048708,"7048708",0,23048708,,
29048709,"7048709",0,23048709,,
29048711,"7048711",0,23048711,,
29048717,"7048717",0,23048717,,
29048718,"7048718",0,23048718,,
29048721,"7048721",0,23048721,,
29048722,"7048722",0,23048722,,
29048741,"7048741",0,23048741,,
29048742,"7048742",0,23048742,,
29048744,"7048744",0,23048744,,
29048745,"7048745",0,23048745,,
29048794,"7048794",0,23048794,,
29048803,"7048803",0,23048803,,
29048804,"7048804",0,23048804,,
29048805,"7048805",0,23048805,,
29048809,"7048809",0,23048809,,
29048887,"7048887",0,23048887,,
29048995,"7048995",0,23048995,,
29049016,"7049016",0,23049016,,
29049083,"7049083",0,23049083,,
29049204,"7049204",0,23049204,,
29049214,"7049214",0,23049214,,
29049215,"7049215",0,23049215,,
29049216,"7049216",0,23049216,,
29049217,"7049217",0,23049217,,
29049218,"7049218",0,23049218,,
29049219,"7049219",0,23049219,,
29049220,"7049220",0,23049220,,
29049222,"7049222",0,23049222,,
29049223,"7049223",0,23049223,,
29049224,"7049224",0,23049224,,
29049225,"7049225",0,23049225,,
29049228,"7049228",0,23049228,,
29049229,"7049229",0,23049229,,
29049230,"7049230",0,23049230,,
29049233,"7049233",0,23049233,,
29049234,"7049234",0,23049234,,
29049235,"7049235",0,23049235,,
29049236,"7049236",0,23049236,,
29049238,"7049238",0,23049238,,
1000025638,"7049297",0,23049297,,
1000025679,"7049298",0,23049298,,
1000025977,"7049299",0,23049299,,
1000034996,"7049303",0,23049303,,
1000039605,"7049306",0,23049306,,
1000039736,"7049308",0,23049308,,
1000039822,"7049309",0,23049309,,
1000040019,"7049311",0,23049311,,
1000040103,"7049312",0,23049312,,
