"PLUG_ID","WELL_ID","BORE_HOLE_ID","Layer","PLUG_FROM","PLUG_TO","PLUG_DEPTH_UOM"
933114303,"1529330",10050866,2,2.00,17.00,"ft"
933114304,"1529331",10050867,1,0.00,5.00,"ft"
933114305,"1529331",10050867,2,5.00,19.00,"ft"
933114306,"1529332",10050868,1,0.00,3.00,"ft"
933114307,"1529332",10050868,2,3.00,15.00,"ft"
933114308,"1529333",10050869,1,0.00,5.00,"ft"
933114309,"1529333",10050869,2,5.00,7.00,"ft"
933114310,"1529333",10050869,3,7.00,18.00,"ft"
933114311,"1529334",10050870,1,0.00,2.00,"ft"
933114312,"1529334",10050870,2,2.00,13.00,"ft"
933114313,"1529335",10050871,1,0.00,4.00,"ft"
933114314,"1529335",10050871,2,4.00,6.00,"ft"
933114315,"1529335",10050871,3,6.00,17.00,"ft"
933114316,"1529336",10050872,1,0.00,3.00,"ft"
933114317,"1529336",10050872,2,3.00,14.00,"ft"
933114318,"1529337",10050873,1,0.00,4.00,"ft"
933114319,"1529337",10050873,2,4.00,6.00,"ft"
933114320,"1529337",10050873,3,6.00,18.00,"ft"
933114321,"1529338",10050874,1,0.00,4.00,"ft"
933114322,"1529338",10050874,2,4.00,6.00,"ft"
933114323,"1529338",10050874,3,6.00,18.00,"ft"
933114324,"1529339",10050875,1,5.00,20.00,"ft"
933114325,"1529340",10050876,1,2.00,20.00,"ft"
933114326,"1529340",10050876,2,0.00,2.00,"ft"
933114327,"1529341",10050877,1,20.00,2.00,"ft"
933114328,"1529341",10050877,2,2.00,0.00,"ft"
933114329,"1529342",10050878,1,2.00,22.00,"ft"
933114330,"1529343",10050879,1,2.00,23.00,"ft"
933114331,"1529344",10050880,1,2.00,41.00,"ft"
933114332,"1529345",10050881,1,2.00,35.00,"ft"
933114333,"1529346",10050882,1,2.00,57.00,"ft"
933114334,"1529347",10050883,1,2.00,61.00,"ft"
933114335,"1529348",10050884,1,2.00,68.00,"ft"
933114336,"1529349",10050885,1,2.00,49.00,"ft"
933114337,"1529350",10050886,1,2.00,45.00,"ft"
933114338,"1529351",10050887,1,2.00,52.00,"ft"
933114339,"1529352",10050888,1,2.00,49.00,"ft"
933114340,"1529353",10050889,1,2.00,44.00,"ft"
933114341,"1529354",10050890,1,0.00,20.00,"ft"
933114342,"1529355",10050891,1,16.00,22.00,"ft"
933114343,"1529355",10050891,2,16.00,14.00,"ft"
933114344,"1529355",10050891,3,14.00,0.00,"ft"
933114345,"1529356",10050892,1,7.00,13.00,"ft"
933114346,"1529356",10050892,2,5.00,7.00,"ft"
933114347,"1529356",10050892,3,0.00,5.00,"ft"
933114348,"1529357",10050893,1,27.00,33.00,"ft"
933114349,"1529357",10050893,2,25.00,27.00,"ft"
933114350,"1529357",10050893,3,0.00,25.00,"ft"
933114351,"1529358",10050894,1,9.00,15.00,"ft"
933114352,"1529358",10050894,2,7.00,9.00,"ft"
933114353,"1529358",10050894,3,0.00,7.00,"ft"
933114354,"1529359",10050895,1,7.00,12.00,"ft"
933114355,"1529359",10050895,2,5.00,7.00,"ft"
933114356,"1529359",10050895,3,0.00,5.00,"ft"
933114357,"1529360",10050896,1,7.00,12.00,"ft"
933114358,"1529360",10050896,2,5.00,7.00,"ft"
933114359,"1529360",10050896,3,0.00,7.00,"ft"
933114360,"1529361",10050897,1,7.00,12.00,"ft"
933114361,"1529361",10050897,2,5.00,7.00,"ft"
933114362,"1529361",10050897,3,0.00,5.00,"ft"
933114363,"1529362",10050898,1,30.00,36.00,"ft"
933114364,"1529362",10050898,2,28.00,30.00,"ft"
933114365,"1529362",10050898,3,0.00,28.00,"ft"
933114366,"1529363",10050899,1,0.00,20.00,"ft"
933114367,"1529363",10050899,2,20.00,45.00,"ft"
933114368,"1529363",10050899,3,45.00,111.00,"ft"
933114369,"1529364",10050900,1,2.00,51.00,"ft"
933114370,"1529365",10050901,1,2.00,42.00,"ft"
933114371,"1529366",10050902,1,2.00,49.00,"ft"
933114372,"1529367",10050903,1,0.00,43.00,"ft"
933114373,"1529368",10050904,1,0.00,40.00,"ft"
933114374,"1529369",10050905,1,0.00,47.00,"ft"
933114375,"1529370",10050906,1,20.00,5.00,"ft"
933114376,"1529371",10050907,1,0.00,22.00,"ft"
933114377,"1529372",10050908,1,0.00,22.00,"ft"
933114378,"1529373",10050909,1,0.00,19.00,"ft"
933114379,"1529374",10050910,1,0.00,20.00,"ft"
933114380,"1529375",10050911,1,17.00,6.00,"ft"
933114381,"1529375",10050911,2,6.00,5.00,"ft"
933114382,"1529375",10050911,3,5.00,0.00,"ft"
933114383,"1529376",10050912,1,17.00,6.00,"ft"
933114384,"1529376",10050912,2,6.00,5.00,"ft"
933114385,"1529376",10050912,3,5.00,0.00,"ft"
933114386,"1529377",10050913,1,17.00,6.00,"ft"
933114387,"1529377",10050913,2,6.00,5.00,"ft"
933114388,"1529377",10050913,3,5.00,0.00,"ft"
933114389,"1529378",10050914,1,2.00,61.00,"ft"
933114390,"1529379",10050915,1,0.00,31.00,"ft"
933114391,"1529380",10050916,1,0.00,30.00,"ft"
933114392,"1529381",10050917,1,30.00,0.00,"ft"
933114393,"1529382",10050918,1,20.00,0.00,"ft"
933114394,"1529383",10050919,1,66.00,0.00,"ft"
933114395,"1529384",10050920,1,21.00,0.00,"ft"
933114396,"1529385",10050921,1,54.00,2.00,"ft"
933114397,"1529386",10050922,1,45.00,0.00,"ft"
933114398,"1529387",10050923,1,39.00,0.00,"ft"
933114399,"1529388",10050924,1,5.00,20.00,"ft"
933114400,"1529389",10050925,1,0.00,33.00,"ft"
933114401,"1529390",10050926,1,0.00,51.00,"ft"
933114402,"1529391",10050927,1,25.00,0.00,"ft"
933114403,"1529392",10050928,1,45.00,0.00,"ft"
933114404,"1529393",10050929,1,35.00,0.00,"ft"
933114405,"1529394",10050930,1,20.00,0.00,"ft"
933114406,"1529395",10050931,1,20.00,0.00,"ft"
933114407,"1529396",10050932,1,57.00,0.00,"ft"
933114408,"1529397",10050933,1,0.00,21.00,"ft"
933114409,"1529399",10050935,1,78.00,0.00,"ft"
933114410,"1529400",10050936,1,77.00,0.00,"ft"
933114411,"1529401",10050937,1,43.00,0.00,"ft"
933114412,"1529402",10050938,1,74.00,38.00,"ft"
933114413,"1529402",10050938,2,38.00,20.00,"ft"
933114414,"1529402",10050938,3,20.00,0.00,"ft"
933114415,"1529403",10050939,1,42.00,0.00,"ft"
933114416,"1529404",10050940,1,20.00,0.00,"ft"
933114417,"1529405",10050941,1,0.00,22.00,"ft"
933114418,"1529406",10050942,1,0.00,20.00,"ft"
933114419,"1529407",10050943,1,20.00,5.00,"ft"
933114420,"1529408",10050944,1,15.00,0.00,"ft"
933114421,"1529408",10050944,2,14.00,0.00,"ft"
933114422,"1529409",10050945,1,0.00,20.00,"ft"
933114423,"1529410",10050946,1,20.00,0.00,"ft"
933114424,"1529410",10050946,2,240.00,100.00,"ft"
933114425,"1529411",10050947,1,15.00,0.00,"ft"
933114426,"1529412",10050948,1,15.00,0.00,"ft"
933114427,"1529413",10050949,1,20.00,0.00,"ft"
933114428,"1529414",10050950,1,20.00,7.00,"ft"
933114429,"1529415",10050951,1,42.00,0.00,"ft"
933114430,"1529416",10050952,1,19.00,0.00,"ft"
933114431,"1529417",10050953,1,20.00,1.00,"ft"
933114432,"1529418",10050954,1,25.00,0.00,"ft"
933114433,"1529419",10050955,1,51.00,0.00,"ft"
933114434,"1529420",10050956,1,20.00,0.00,"ft"
933114435,"1529421",10050957,1,30.00,0.00,"ft"
933114436,"1529422",10050958,1,25.00,0.00,"ft"
933114437,"1529423",10050959,1,32.00,0.00,"ft"
933114438,"1529424",10050960,1,42.00,0.00,"ft"
933114439,"1529425",10050961,1,31.00,0.00,"ft"
933114440,"1529426",10050962,1,40.00,0.00,"ft"
933114441,"1529427",10050963,1,40.00,0.00,"ft"
933114442,"1529428",10050964,1,4.00,30.00,"ft"
933114443,"1529429",10050965,1,4.00,31.00,"ft"
933114444,"1529430",10050966,1,0.00,40.00,"ft"
933114445,"1529431",10050967,1,0.00,25.00,"ft"
933114446,"1529432",10050968,1,0.00,49.00,"ft"
933114447,"1529433",10050969,1,0.00,20.00,"ft"
933114448,"1529434",10050970,1,0.00,20.00,"ft"
933114449,"1529435",10050971,1,0.00,20.00,"ft"
933114450,"1529436",10050972,1,0.00,31.00,"ft"
933114451,"1529437",10050973,1,0.00,32.00,"ft"
933114452,"1529438",10050974,1,0.00,32.00,"ft"
933114453,"1529439",10050975,1,0.00,31.00,"ft"
933114454,"1529440",10050976,1,0.00,36.00,"ft"
933114455,"1529441",10050977,1,2.00,20.00,"ft"
933114456,"1529442",10050978,1,0.00,20.00,"ft"
933114457,"1529444",10050980,1,0.00,18.00,"ft"
933114458,"1529445",10050981,1,30.00,15.00,"ft"
933114459,"1529445",10050981,2,75.00,8.00,"ft"
933114460,"1529446",10050982,1,6.00,25.00,"ft"
933114461,"1529447",10050983,1,4.00,20.00,"ft"
933114462,"1529448",10050984,1,3.00,20.00,"ft"
933114463,"1529449",10050985,1,0.00,20.00,"ft"
933114464,"1529450",10050986,1,0.00,20.00,"ft"
933114465,"1529451",10050987,1,0.00,20.00,"ft"
933114466,"1529452",10050988,1,0.00,20.00,"ft"
933114467,"1529453",10050989,1,0.00,20.00,"ft"
933114468,"1529454",10050990,1,0.00,40.00,"ft"
933114469,"1529456",10050992,1,62.00,0.00,"ft"
933114470,"1529457",10050993,1,20.00,0.00,"ft"
933114471,"1529458",10050994,1,39.00,0.00,"ft"
933114472,"1529459",10050995,1,21.00,0.00,"ft"
933114473,"1529460",10050996,1,20.00,0.00,"ft"
933114474,"1529461",10050997,1,49.00,0.00,"ft"
933114475,"1529462",10050998,1,20.00,5.00,"ft"
933114476,"1529463",10050999,1,89.00,0.00,"ft"
933114477,"1529464",10051000,1,52.00,0.00,"ft"
933114478,"1529466",10051001,1,57.00,0.00,"ft"
933114479,"1529467",10051002,1,60.00,0.00,"ft"
933114480,"1529468",10051003,1,20.00,0.00,"ft"
933114481,"1529469",10051004,1,0.00,40.00,"ft"
933114482,"1529470",10051005,1,0.00,22.00,"ft"
933114483,"1529471",10051006,1,0.00,31.00,"ft"
933114484,"1529472",10051007,1,0.00,30.00,"ft"
933114485,"1529473",10051008,1,0.00,20.00,"ft"
933114486,"1529473",10051008,2,20.00,33.00,"ft"
933114487,"1529474",10051009,1,2.00,22.00,"ft"
933114488,"1529475",10051010,1,2.00,20.00,"ft"
933114489,"1529476",10051011,1,0.00,20.00,"ft"
933114490,"1529477",10051012,1,0.00,21.00,"ft"
933114491,"1529478",10051013,1,0.00,25.00,"ft"
933114492,"1529479",10051014,1,3.00,19.00,"ft"
933114493,"1529481",10051016,1,4.00,24.00,"ft"
933114494,"1529483",10051018,1,0.00,40.00,"ft"
933114495,"1529484",10051019,1,2.00,21.00,"ft"
933114496,"1529484",10051019,2,0.00,20.00,"ft"
933114497,"1529485",10051020,1,75.00,0.00,"ft"
933114498,"1529486",10051021,1,75.00,0.00,"ft"
933114499,"1529487",10051022,1,46.00,0.00,"ft"
933114500,"1529488",10051023,1,30.00,0.00,"ft"
933114501,"1529489",10051024,1,20.00,0.00,"ft"
933114502,"1529490",10051025,1,20.00,0.00,"ft"
933114503,"1529491",10051026,1,20.00,0.00,"ft"
933114504,"1529492",10051027,1,20.00,0.00,"ft"
933114505,"1529493",10051028,1,30.00,0.00,"ft"
933114506,"1529494",10051029,1,20.00,0.00,"ft"
933114507,"1529495",10051030,1,20.00,0.00,"ft"
933114508,"1529496",10051031,1,575.00,0.00,"ft"
933114509,"1529497",10051032,1,30.00,0.00,"ft"
933114510,"1529498",10051033,1,35.00,0.00,"ft"
933114511,"1529499",10051034,1,39.00,0.00,"ft"
933114512,"1529501",10051036,1,51.00,0.00,"ft"
933114513,"1529502",10051037,1,55.00,0.00,"ft"
933114514,"1529503",10051038,1,70.00,0.00,"ft"
933114515,"1529504",10051039,1,69.00,0.00,"ft"
933114516,"1529505",10051040,1,20.00,0.00,"ft"
933114517,"1529506",10051041,1,2.00,22.00,"ft"
933114518,"1529507",10051042,1,2.00,44.00,"ft"
933114519,"1529508",10051043,1,2.00,66.00,"ft"
933114520,"1529509",10051044,1,2.00,45.00,"ft"
933114521,"1529510",10051045,1,2.00,51.00,"ft"
933114522,"1529511",10051046,1,2.00,48.00,"ft"
933114523,"1529512",10051047,1,2.00,48.00,"ft"
933114524,"1529513",10051048,1,2.00,51.00,"ft"
933114525,"1529514",10051049,1,2.00,38.00,"ft"
933114526,"1529515",10051050,1,2.00,58.00,"ft"
933114527,"1529516",10051051,1,2.00,17.00,"ft"
933114528,"1529517",10051052,1,3.00,12.00,"ft"
933114529,"1529518",10051053,1,3.00,21.00,"ft"
933114530,"1529519",10051054,1,2.00,6.00,"ft"
933114531,"1529520",10051055,1,3.00,26.00,"ft"
933114532,"1529521",10051056,1,2.00,10.00,"ft"
933114533,"1529522",10051057,1,2.00,22.00,"ft"
933114534,"1529523",10051058,1,2.00,12.00,"ft"
933114535,"1529524",10051059,1,2.00,12.00,"ft"
933114536,"1529525",10051060,1,3.00,23.00,"ft"
933114537,"1529526",10051061,1,0.00,40.00,"ft"
933114538,"1529527",10051062,1,0.00,30.00,"ft"
933114539,"1529528",10051063,1,0.00,30.00,"ft"
933114540,"1529529",10051064,1,25.00,6.00,"ft"
933114541,"1529530",10051065,1,25.00,7.00,"ft"
