"FORMATION_ID","BORE_HOLE_ID","WELL_ID","LAYER","COLOR","MAT1","MAT2","MAT3","FORMATION_TOP_DEPTH","FORMATION_END_DEPTH","FORMATION_END_DEPTH_UOM"
931019120,10033925,"1511931",1,,"24",,,0.00,48.00,"ft"
931019121,10033925,"1511931",2,"2","15",,,48.00,85.00,"ft"
931019122,10033926,"1511932",1,"6","05","06",,0.00,15.00,"ft"
931019123,10033926,"1511932",2,"3","05","06",,15.00,79.00,"ft"
931019124,10033926,"1511932",3,"2","15",,,79.00,102.00,"ft"
931019125,10033927,"1511933",1,"6","05","28",,0.00,8.00,"ft"
931019126,10033927,"1511933",2,"3","05",,,8.00,65.00,"ft"
931019127,10033927,"1511933",3,"2","14","28","12",65.00,70.00,"ft"
931019128,10033927,"1511933",4,"2","15",,,70.00,90.00,"ft"
931019129,10033928,"1511934",1,"6","28","12",,0.00,2.00,"ft"
931019130,10033928,"1511934",2,"2","21",,,2.00,18.00,"ft"
931019131,10033928,"1511934",3,"3","21",,,18.00,60.00,"ft"
931019132,10033929,"1511935",1,"6","28","11",,0.00,59.00,"ft"
931019133,10033930,"1511936",1,"6","28",,,0.00,8.00,"ft"
931019134,10033930,"1511936",2,"6","11","28","13",8.00,22.00,"ft"
931019135,10033930,"1511936",3,"2","14","13",,22.00,35.00,"ft"
931019136,10033930,"1511936",4,"2","11","28","13",35.00,52.00,"ft"
931019137,10033930,"1511936",5,"2","08","13",,52.00,63.00,"ft"
931019138,10033930,"1511936",6,"2","15",,,63.00,124.00,"ft"
931019139,10033931,"1511937",1,"6","28","01",,0.00,2.00,"ft"
931019140,10033931,"1511937",2,"3","05",,,2.00,29.00,"ft"
931019141,10033931,"1511937",3,"2","15",,,29.00,58.00,"ft"
931019142,10033932,"1511938",1,"6","28","01",,0.00,2.00,"ft"
931019143,10033932,"1511938",2,"3","05",,,2.00,27.00,"ft"
931019144,10033932,"1511938",3,"2","15",,,27.00,60.00,"ft"
931019145,10033933,"1511939",1,"6","05","28",,0.00,20.00,"ft"
931019146,10033933,"1511939",2,"2","28","13",,20.00,63.00,"ft"
931019147,10033933,"1511939",3,"2","15",,,63.00,83.00,"ft"
931019148,10033934,"1511940",1,"2","05","06",,0.00,20.00,"ft"
931019149,10033934,"1511940",2,"3","05","06",,20.00,79.00,"ft"
931019150,10033934,"1511940",3,"2","15",,,79.00,110.00,"ft"
931019151,10033935,"1511941",1,"6","05","06",,0.00,16.00,"ft"
931019152,10033935,"1511941",2,"3","05",,,16.00,81.00,"ft"
931019153,10033935,"1511941",3,"2","15",,,81.00,116.00,"ft"
931019154,10033936,"1511942",1,"2","15",,,0.00,130.00,"ft"
931019155,10033937,"1511943",1,"8","02",,,0.00,12.00,"ft"
931019156,10033937,"1511943",2,"3","05",,,12.00,54.00,"ft"
931019157,10033937,"1511943",3,"8","17",,,54.00,58.00,"ft"
931019158,10033938,"1511944",1,"6","05","06",,0.00,18.00,"ft"
931019159,10033938,"1511944",2,"2","05","06",,18.00,81.00,"ft"
931019160,10033938,"1511944",3,"2","15",,,81.00,105.00,"ft"
931019161,10033939,"1511945",1,"6","28","01",,0.00,1.00,"ft"
931019162,10033939,"1511945",2,"2","05",,,1.00,30.00,"ft"
931019163,10033939,"1511945",3,"2","15",,,30.00,47.00,"ft"
931019164,10033939,"1511945",4,"1","15",,,47.00,100.00,"ft"
931019165,10033940,"1511946",1,"6","28","01",,0.00,2.00,"ft"
931019166,10033940,"1511946",2,"2","05","12",,2.00,9.00,"ft"
931019167,10033940,"1511946",3,"2","15",,,9.00,60.00,"ft"
931019168,10033941,"1511947",1,"6","28",,,0.00,32.00,"ft"
931019169,10033941,"1511947",2,"2","15",,,32.00,148.00,"ft"
931019170,10033942,"1511948",1,"6","28","79",,0.00,35.00,"ft"
931019171,10033942,"1511948",2,"2","05","06","79",35.00,206.00,"ft"
931019172,10033942,"1511948",3,"2","28","11",,206.00,208.00,"ft"
931019173,10033943,"1511949",1,"6","17","28",,0.00,2.00,"ft"
931019174,10033943,"1511949",2,"6","28","11",,2.00,4.00,"ft"
931019175,10033943,"1511949",3,"2","15",,,4.00,48.00,"ft"
931019176,10033944,"1511950",1,"6","28","11","13",0.00,24.00,"ft"
931019177,10033944,"1511950",2,"2","15",,,24.00,107.00,"ft"
931019178,10033945,"1511951",1,"6","28","13",,0.00,9.00,"ft"
931019179,10033945,"1511951",2,"2","11","13",,9.00,26.00,"ft"
931019180,10033945,"1511951",3,"2","15",,,26.00,60.00,"ft"
931019181,10033946,"1511952",1,"6","28",,,0.00,15.00,"ft"
931019182,10033946,"1511952",2,"2","14",,,15.00,50.00,"ft"
931019183,10033946,"1511952",3,"1","18",,,50.00,67.00,"ft"
931019184,10033947,"1511953",1,"6","05",,,0.00,15.00,"ft"
931019185,10033947,"1511953",2,"3","05",,,15.00,65.00,"ft"
931019186,10033947,"1511953",3,"2","11","08",,65.00,69.00,"ft"
931019187,10033948,"1511954",1,"6","28","05",,0.00,3.00,"ft"
931019188,10033948,"1511954",2,"3","05",,,3.00,61.00,"ft"
931019189,10033948,"1511954",3,"2","11","13",,61.00,68.00,"ft"
931019190,10033948,"1511954",4,"8","15",,,68.00,75.00,"ft"
931019191,10033949,"1511955",1,"2","28","11","13",0.00,29.00,"ft"
931019192,10033949,"1511955",2,"2","15",,,29.00,60.00,"ft"
931019193,10033950,"1511956",1,"6","05","13",,0.00,12.00,"ft"
931019194,10033950,"1511956",2,"2","14","13",,12.00,25.00,"ft"
931019195,10033950,"1511956",3,"2","15",,,25.00,46.00,"ft"
931019196,10033951,"1511957",1,"6","05",,,0.00,12.00,"ft"
931019197,10033951,"1511957",2,"3","05",,,12.00,25.00,"ft"
931019198,10033951,"1511957",3,"2","15",,,25.00,40.00,"ft"
931019199,10033952,"1511958",1,"6","14","13",,0.00,12.00,"ft"
931019200,10033952,"1511958",2,"2","15",,,12.00,123.00,"ft"
931019201,10033953,"1511959",1,"6","14","13","11",0.00,39.00,"ft"
931019202,10033953,"1511959",2,"2","15",,,39.00,129.00,"ft"
931019203,10033954,"1511960",1,"6","05",,,0.00,16.00,"ft"
931019204,10033954,"1511960",2,"3","05","13","11",16.00,46.00,"ft"
931019205,10033954,"1511960",3,"2","15",,,46.00,130.00,"ft"
931019206,10033955,"1511961",1,"6","12","06",,0.00,8.00,"ft"
931019207,10033955,"1511961",2,"2","15",,,8.00,42.00,"ft"
931019208,10033956,"1511962",1,"2","05","28",,0.00,14.00,"ft"
931019209,10033956,"1511962",2,"6","28",,,14.00,55.00,"ft"
931019210,10033956,"1511962",3,"2","14","12",,55.00,60.00,"ft"
931019211,10033956,"1511962",4,"8","15",,,60.00,125.00,"ft"
931019212,10033957,"1511963",1,"6","28","06",,0.00,2.00,"ft"
931019213,10033957,"1511963",2,"2","15","17",,2.00,61.00,"ft"
931019214,10033958,"1511964",1,,"24",,,0.00,92.00,"ft"
931019215,10033958,"1511964",2,"8","15",,,92.00,125.00,"ft"
931019216,10033959,"1511965",1,"6","05","28",,0.00,6.00,"ft"
931019217,10033959,"1511965",2,"7","21",,,6.00,18.00,"ft"
931019218,10033959,"1511965",3,"2","21",,,18.00,100.00,"ft"
931019219,10033959,"1511965",4,"7","21",,,100.00,117.00,"ft"
931019220,10033959,"1511965",5,"2","21",,,117.00,140.00,"ft"
931019221,10033959,"1511965",6,"7","21",,,140.00,162.00,"ft"
931019222,10033960,"1511966",1,"2","28","11","13",0.00,27.00,"ft"
931019223,10033960,"1511966",2,"2","15",,,27.00,60.00,"ft"
931019224,10033961,"1511967",1,"6","28","06",,0.00,8.00,"ft"
931019225,10033961,"1511967",2,"2","05","06",,8.00,16.00,"ft"
931019226,10033961,"1511967",3,"2","28","13",,16.00,50.00,"ft"
931019227,10033961,"1511967",4,"2","28","11","14",50.00,87.00,"ft"
931019228,10033961,"1511967",5,"2","15",,,87.00,135.00,"ft"
931019229,10033962,"1511968",1,"7","28","01",,0.00,1.00,"ft"
931019230,10033962,"1511968",2,"6","05",,,1.00,12.00,"ft"
931019231,10033962,"1511968",3,"3","05",,,12.00,25.00,"ft"
931019232,10033962,"1511968",4,"2","28","13","11",25.00,27.00,"ft"
931019233,10033962,"1511968",5,"2","15",,,27.00,40.00,"ft"
931019234,10033963,"1511969",1,"6","28","01",,0.00,3.00,"ft"
931019235,10033963,"1511969",2,"2","14","13","11",3.00,75.00,"ft"
931019236,10033963,"1511969",3,"2","15",,,75.00,85.00,"ft"
931019237,10033964,"1511970",1,"7","28",,,0.00,4.00,"ft"
931019238,10033964,"1511970",2,"6","05",,,4.00,18.00,"ft"
931019239,10033964,"1511970",3,"3","05",,,18.00,55.00,"ft"
931019240,10033964,"1511970",4,"2","28","11",,55.00,60.00,"ft"
931019241,10033965,"1511971",1,"2","28","11",,0.00,2.00,"ft"
931019242,10033965,"1511971",2,"2","15",,,2.00,113.00,"ft"
931019243,10033966,"1511972",1,"6","05","13",,0.00,9.00,"ft"
931019244,10033966,"1511972",2,"2","14","11",,9.00,27.00,"ft"
931019245,10033966,"1511972",3,"2","15",,,27.00,65.00,"ft"
931019246,10033967,"1511973",1,"6","05","13",,0.00,8.00,"ft"
931019247,10033967,"1511973",2,"2","14","13","11",8.00,27.00,"ft"
931019248,10033967,"1511973",3,"2","15",,,27.00,58.00,"ft"
931019249,10033967,"1511973",4,"2","18",,,58.00,63.00,"ft"
931019250,10033968,"1511974",1,"6","05","13",,0.00,6.00,"ft"
931019251,10033968,"1511974",2,"2","14","13","11",6.00,29.00,"ft"
931019252,10033968,"1511974",3,"2","15",,,29.00,65.00,"ft"
931019253,10033969,"1511975",1,"6","28","06",,0.00,4.00,"ft"
931019254,10033969,"1511975",2,"2","05",,,4.00,20.00,"ft"
931019255,10033969,"1511975",3,"3","05",,,20.00,81.00,"ft"
931019256,10033969,"1511975",4,"2","15",,,81.00,125.00,"ft"
931019257,10033970,"1511976",1,"6","28","13","11",0.00,27.00,"ft"
931019258,10033970,"1511976",2,"2","15",,,27.00,40.00,"ft"
931019259,10033971,"1511977",1,"6","05","13",,0.00,10.00,"ft"
931019260,10033971,"1511977",2,"2","14","13","11",10.00,25.00,"ft"
931019261,10033971,"1511977",3,"2","15",,,25.00,56.00,"ft"
931019262,10033972,"1511978",1,"6","05","13",,0.00,13.00,"ft"
931019263,10033972,"1511978",2,"2","14","13","11",13.00,27.00,"ft"
931019264,10033972,"1511978",3,"2","15",,,27.00,55.00,"ft"
931019265,10033972,"1511978",4,"1","18",,,55.00,58.00,"ft"
931019266,10033973,"1511979",1,"6","05","13",,0.00,11.00,"ft"
931019267,10033973,"1511979",2,"2","14","13","11",11.00,60.00,"ft"
931019268,10033974,"1511980",1,"6","05","13",,0.00,11.00,"ft"
931019269,10033974,"1511980",2,"2","14","13","11",11.00,32.00,"ft"
931019270,10033974,"1511980",3,"2","15",,,32.00,43.00,"ft"
931019271,10033975,"1511981",1,"6","05","13",,0.00,13.00,"ft"
931019272,10033975,"1511981",2,"2","14","13","11",13.00,32.00,"ft"
931019273,10033975,"1511981",3,"2","15",,,32.00,45.00,"ft"
931019274,10033976,"1511982",1,"6","28","05","13",0.00,8.00,"ft"
931019275,10033976,"1511982",2,"2","05","28",,8.00,25.00,"ft"
931019276,10033976,"1511982",3,"2","28","13",,25.00,50.00,"ft"
931019277,10033976,"1511982",4,"2","14","13",,50.00,70.00,"ft"
931019278,10033976,"1511982",5,"8","15",,,70.00,74.00,"ft"
931019279,10033976,"1511982",6,"8","15",,,74.00,85.00,"ft"
931019280,10033977,"1511983",1,"2","05","06",,0.00,14.00,"ft"
931019281,10033977,"1511983",2,"2","28","13",,14.00,50.00,"ft"
931019282,10033977,"1511983",3,"2","28","11",,50.00,92.00,"ft"
931019283,10033977,"1511983",4,"2","15",,,92.00,121.00,"ft"
931019284,10033978,"1511984",1,"6","28","02","13",0.00,2.00,"ft"
931019285,10033978,"1511984",2,"2","15",,,2.00,73.00,"ft"
931019286,10033979,"1511985",1,"6","28","13","11",0.00,24.00,"ft"
931019287,10033979,"1511985",2,"2","15",,,24.00,110.00,"ft"
931019288,10033980,"1511986",1,"6","28","13",,0.00,19.00,"ft"
931019289,10033980,"1511986",2,"2","15",,,19.00,100.00,"ft"
931019290,10033981,"1511987",1,"6","05",,,0.00,10.00,"ft"
931019291,10033981,"1511987",2,"3","05",,,10.00,15.00,"ft"
931019292,10033981,"1511987",3,"3","15",,,15.00,58.00,"ft"
931019293,10033981,"1511987",4,"2","18",,,58.00,149.00,"ft"
931019294,10033981,"1511987",5,"2","21",,,149.00,300.00,"ft"
931019295,10033982,"1511988",1,"2","05","06",,0.00,18.00,"ft"
931019296,10033982,"1511988",2,"3","05",,,18.00,82.00,"ft"
931019297,10033982,"1511988",3,"2","15",,,82.00,230.00,"ft"
931019298,10033983,"1511989",1,"2","05","06",,0.00,14.00,"ft"
931019299,10033983,"1511989",2,"3","05",,,14.00,46.00,"ft"
931019300,10033983,"1511989",3,"2","28","13",,46.00,78.00,"ft"
931019301,10033983,"1511989",4,"2","15",,,78.00,109.00,"ft"
931019302,10033984,"1511990",1,"6","28","05",,0.00,4.00,"ft"
931019303,10033984,"1511990",2,"3","05",,,4.00,46.00,"ft"
931019304,10033984,"1511990",3,"2","28","13",,46.00,68.00,"ft"
931019305,10033984,"1511990",4,"2","14","13",,68.00,78.00,"ft"
931019306,10033984,"1511990",5,"2","15",,,78.00,85.00,"ft"
931019307,10033985,"1511991",1,"7","28","01",,0.00,1.00,"ft"
931019308,10033985,"1511991",2,"2","14","13",,1.00,48.00,"ft"
931019309,10033985,"1511991",3,"2","11","28",,48.00,50.00,"ft"
931019310,10033986,"1511992",1,"2","14","13",,0.00,37.00,"ft"
931019311,10033986,"1511992",2,"2","15",,,37.00,142.00,"ft"
931019312,10033986,"1511992",3,"2","18",,,142.00,169.00,"ft"
931019313,10033987,"1511993",1,"6","28","11","13",0.00,20.00,"ft"
931019314,10033987,"1511993",2,"2","15",,,20.00,105.00,"ft"
931019315,10033988,"1511994",1,"6","28","05","13",0.00,12.00,"ft"
931019316,10033988,"1511994",2,"2","15",,,12.00,45.00,"ft"
931019317,10033989,"1511995",1,"6","28","13",,0.00,11.00,"ft"
931019318,10033989,"1511995",2,"2","15",,,11.00,100.00,"ft"
931019319,10033990,"1511996",1,"6","05",,,0.00,17.00,"ft"
931019320,10033990,"1511996",2,"2","28","13","11",17.00,35.00,"ft"
931019321,10033990,"1511996",3,"2","15",,,35.00,48.00,"ft"
931019322,10033991,"1511997",1,"6","28","13",,0.00,2.00,"ft"
931019323,10033991,"1511997",2,"6","05",,,2.00,15.00,"ft"
931019324,10033991,"1511997",3,"3","05","13",,15.00,53.00,"ft"
931019325,10033991,"1511997",4,"2","28","11","13",53.00,57.00,"ft"
931019326,10033991,"1511997",5,"2","15",,,57.00,125.00,"ft"
931019327,10033992,"1511998",1,"6","28",,,0.00,4.00,"ft"
931019328,10033992,"1511998",2,"6","05",,,4.00,12.00,"ft"
931019329,10033992,"1511998",3,"3","05","13",,12.00,55.00,"ft"
931019330,10033992,"1511998",4,"2","11","28",,55.00,60.00,"ft"
931019331,10033993,"1511999",1,"6","05","79",,0.00,11.00,"ft"
931019332,10033993,"1511999",2,"3","05","85",,11.00,25.00,"ft"
931019333,10033993,"1511999",3,"2","28","11","79",25.00,31.00,"ft"
931019334,10033993,"1511999",4,"2","15","73",,31.00,223.00,"ft"
931019335,10033993,"1511999",5,"2","15","90","73",223.00,237.00,"ft"
931019336,10033994,"1512000",1,"6","14","13","11",0.00,57.00,"ft"
931019337,10033994,"1512000",2,"2","15",,,57.00,75.00,"ft"
931019338,10033995,"1512001",1,"2","14","13","11",0.00,80.00,"ft"
931019339,10033995,"1512001",2,"8","15",,,80.00,170.00,"ft"
931019340,10033996,"1512002",1,"6","28","01",,0.00,4.00,"ft"
931019341,10033996,"1512002",2,"2","05","06",,4.00,18.00,"ft"
931019342,10033996,"1512002",3,"3","05",,,18.00,55.00,"ft"
931019343,10033996,"1512002",4,"2","28","13","11",55.00,90.00,"ft"
931019344,10033996,"1512002",5,"2","15",,,90.00,130.00,"ft"
931019345,10033997,"1512003",1,"6","02","11",,0.00,8.00,"ft"
931019346,10033997,"1512003",2,"2","15",,,8.00,45.00,"ft"
931019347,10033997,"1512003",3,"2","15",,,45.00,55.00,"ft"
931019348,10033998,"1512004",1,"2","14","13","11",0.00,40.00,"ft"
931019349,10033998,"1512004",2,"2","15",,,40.00,70.00,"ft"
931019350,10033999,"1512005",1,"2","14","13","11",0.00,55.00,"ft"
931019351,10033999,"1512005",2,"2","15",,,55.00,100.00,"ft"
931019352,10034000,"1512006",1,"6","28","11",,0.00,20.00,"ft"
931019353,10034000,"1512006",2,"2","11","13",,20.00,41.00,"ft"
931019354,10034000,"1512006",3,"6","14","13",,41.00,65.00,"ft"
931019355,10034000,"1512006",4,"2","11","13",,65.00,68.00,"ft"
931019356,10034000,"1512006",5,"2","11",,,68.00,70.00,"ft"
931019357,10034001,"1512007",1,"6","05","11","12",0.00,18.00,"ft"
931019358,10034001,"1512007",2,"1","18",,,18.00,50.00,"ft"
931019359,10034002,"1512008",1,"6","28","05","13",0.00,57.00,"ft"
931019360,10034002,"1512008",2,"2","15",,,57.00,275.00,"ft"
931019361,10034003,"1512009",1,"6","28","06",,0.00,20.00,"ft"
931019362,10034003,"1512009",2,"2","28","11",,20.00,37.00,"ft"
931019363,10034004,"1512010",1,"6","05","06",,0.00,25.00,"ft"
931019364,10034004,"1512010",2,"2","28","11","13",25.00,65.00,"ft"
931019365,10034004,"1512010",3,"2","11","14",,65.00,95.00,"ft"
931019366,10034004,"1512010",4,"2","15",,,95.00,99.00,"ft"
931019367,10034005,"1512011",1,"6","28","11",,0.00,10.00,"ft"
931019368,10034005,"1512011",2,"3","05",,,10.00,45.00,"ft"
931019369,10034005,"1512011",3,"2","14","13",,45.00,69.00,"ft"
931019370,10034005,"1512011",4,"2","15",,,69.00,84.00,"ft"
931019371,10034006,"1512012",1,"6","28","05",,0.00,12.00,"ft"
931019372,10034006,"1512012",2,"2","05","28",,12.00,45.00,"ft"
931019373,10034006,"1512012",3,"2","28","11","13",45.00,70.00,"ft"
931019374,10034006,"1512012",4,"2","14","13",,70.00,96.00,"ft"
931019375,10034006,"1512012",5,"2","15",,,96.00,150.00,"ft"
931019376,10034007,"1512013",1,"6","05","13",,0.00,6.00,"ft"
931019377,10034007,"1512013",2,"2","14","11","28",6.00,47.00,"ft"
931019378,10034007,"1512013",3,"2","11","28",,47.00,51.00,"ft"
931019379,10034008,"1512014",1,"6","05","13",,0.00,12.00,"ft"
931019380,10034008,"1512014",2,"2","14","11","13",12.00,36.00,"ft"
931019381,10034008,"1512014",3,"2","15",,,36.00,60.00,"ft"
931019382,10034009,"1512015",1,"6","05","13",,0.00,11.00,"ft"
931019383,10034009,"1512015",2,"2","14","13","11",11.00,30.00,"ft"
931019384,10034009,"1512015",3,"2","15",,,30.00,49.00,"ft"
931019385,10034010,"1512016",1,"6","05","13",,0.00,10.00,"ft"
931019386,10034010,"1512016",2,"2","14","11","13",10.00,30.00,"ft"
931019387,10034010,"1512016",3,"2","15",,,30.00,49.00,"ft"
931019388,10034011,"1512017",1,"6","28","05","11",0.00,4.00,"ft"
931019389,10034011,"1512017",2,"2","15",,,4.00,80.00,"ft"
931019390,10034012,"1512018",1,"6","28","05","11",0.00,13.00,"ft"
931019391,10034012,"1512018",2,"2","15",,,13.00,35.00,"ft"
931019392,10034013,"1512019",1,"6","14","11","13",0.00,54.00,"ft"
931019393,10034013,"1512019",2,"2","15",,,54.00,75.00,"ft"
931019394,10034014,"1512020",1,"6","05","28",,0.00,12.00,"ft"
931019395,10034014,"1512020",2,"3","05","28","12",12.00,45.00,"ft"
931019396,10034014,"1512020",3,"2","28","12",,45.00,47.00,"ft"
931019397,10034014,"1512020",4,"2","11","12",,47.00,50.00,"ft"
931019398,10034015,"1512021",1,"6","28","01",,0.00,2.00,"ft"
931019399,10034015,"1512021",2,"6","14","13","11",2.00,91.00,"ft"
931019400,10034015,"1512021",3,"2","11","28",,91.00,95.00,"ft"
931019401,10034016,"1512022",1,"6","05","28",,0.00,10.00,"ft"
931019402,10034016,"1512022",2,"3","05","28","12",10.00,30.00,"ft"
931019403,10034016,"1512022",3,"2","28","13",,30.00,46.00,"ft"
931019404,10034016,"1512022",4,"2","11","13",,46.00,51.00,"ft"
931019405,10034017,"1512023",1,"6","14","11","13",0.00,55.00,"ft"
931019406,10034017,"1512023",2,"2","15",,,55.00,75.00,"ft"
931019407,10034018,"1512024",1,"6","28","13","11",0.00,41.00,"ft"
931019408,10034018,"1512024",2,"2","15",,,41.00,65.00,"ft"
931019409,10034018,"1512024",3,"2","18",,,65.00,80.00,"ft"
931019410,10034019,"1512025",1,"6","05",,,0.00,12.00,"ft"
931019411,10034019,"1512025",2,"3","05","13","11",12.00,22.00,"ft"
931019412,10034019,"1512025",3,"2","15",,,22.00,100.00,"ft"
931019413,10034020,"1512026",1,"6","05",,,0.00,11.00,"ft"
931019414,10034020,"1512026",2,"3","05",,,11.00,23.00,"ft"
931019415,10034020,"1512026",3,"2","28","13","11",23.00,25.00,"ft"
931019416,10034020,"1512026",4,"2","15",,,25.00,49.00,"ft"
931019417,10034021,"1512027",1,"6","14","13",,0.00,12.00,"ft"
931019418,10034021,"1512027",2,"2","28","13",,12.00,70.00,"ft"
931019419,10034021,"1512027",3,"2","28","11",,70.00,74.00,"ft"
931019420,10034021,"1512027",4,"2","15",,,74.00,134.00,"ft"
931019421,10034022,"1512028",1,"6","05",,,0.00,7.00,"ft"
931019422,10034022,"1512028",2,"3","05",,,7.00,45.00,"ft"
931019423,10034022,"1512028",3,"2","11","10",,45.00,50.00,"ft"
931019424,10034023,"1512029",1,"6","02","06","77",0.00,2.00,"ft"
931019425,10034023,"1512029",2,"3","15","85",,2.00,130.00,"ft"
931019426,10034024,"1512030",1,"6","28","11","13",0.00,4.00,"ft"
931019427,10034024,"1512030",2,"2","15",,,4.00,125.00,"ft"
931019428,10034025,"1512031",1,"6","28","11","13",0.00,4.00,"ft"
931019429,10034025,"1512031",2,"2","15",,,4.00,75.00,"ft"
931019430,10034026,"1512032",1,"7","28",,,0.00,12.00,"ft"
931019431,10034026,"1512032",2,"2","28","13",,12.00,56.00,"ft"
931019432,10034026,"1512032",3,"2","15",,,56.00,60.00,"ft"
931019433,10034027,"1512033",1,"2","15",,,0.00,90.00,"ft"
931019434,10034027,"1512033",2,"3","15",,,90.00,290.00,"ft"
931019435,10034028,"1512034",1,"7","28",,,0.00,2.00,"ft"
931019436,10034028,"1512034",2,"2","28","05","13",2.00,71.00,"ft"
931019437,10034028,"1512034",3,"2","11","28",,71.00,74.00,"ft"
931019438,10034028,"1512034",4,"2","15",,,74.00,100.00,"ft"
931019439,10034029,"1512035",1,"6","28","11",,0.00,7.00,"ft"
931019440,10034029,"1512035",2,"2","28",,,7.00,51.00,"ft"
931019441,10034030,"1512036",1,"6","05","06",,0.00,35.00,"ft"
931019442,10034030,"1512036",2,"2","05","28",,35.00,88.00,"ft"
931019443,10034030,"1512036",3,"2","28","14",,88.00,89.00,"ft"
931019444,10034030,"1512036",4,"2","15",,,89.00,130.00,"ft"
931019445,10034030,"1512036",5,"1","15",,,130.00,150.00,"ft"
931019446,10034031,"1512037",1,"7","28","01",,0.00,2.00,"ft"
931019447,10034031,"1512037",2,"2","14","13",,2.00,85.00,"ft"
931019448,10034031,"1512037",3,"2","11","08",,85.00,90.00,"ft"
931019449,10034032,"1512038",1,"6","14","11","13",0.00,48.00,"ft"
931019450,10034032,"1512038",2,"2","15",,,48.00,156.00,"ft"
931019451,10034033,"1512039",1,"6","02","11",,0.00,6.00,"ft"
931019452,10034033,"1512039",2,"2","15",,,6.00,51.00,"ft"
931019453,10034033,"1512039",3,"2","15",,,51.00,150.00,"ft"
931019454,10034034,"1512040",1,"6","28","05",,0.00,4.00,"ft"
931019455,10034034,"1512040",2,"6","28",,,4.00,35.00,"ft"
931019456,10034034,"1512040",3,"2","28","11",,35.00,46.00,"ft"
931019457,10034035,"1512041",1,"6","28","01",,0.00,2.00,"ft"
931019458,10034035,"1512041",2,"2","14","13",,2.00,85.00,"ft"
931019459,10034035,"1512041",3,"2","11","28",,85.00,86.00,"ft"
931019460,10034036,"1512042",1,"6","28","06",,0.00,6.00,"ft"
931019461,10034036,"1512042",2,"2","15",,,6.00,53.00,"ft"
931019462,10034037,"1512044",1,"3","05",,,0.00,70.00,"ft"
931019463,10034037,"1512044",2,"2","28","05",,70.00,80.00,"ft"
931019464,10034037,"1512044",3,"2","14","13",,80.00,91.00,"ft"
931019465,10034037,"1512044",4,"8","11","13",,91.00,95.00,"ft"
931019466,10034037,"1512044",5,"8","15",,,95.00,127.00,"ft"
931019467,10034038,"1512045",1,"2","05",,,0.00,49.00,"ft"
931019468,10034038,"1512045",2,,"11",,,49.00,51.00,"ft"
931019469,10034038,"1512045",3,"2","15",,,51.00,206.00,"ft"
